step,time,gate_rate,perturbation_rate_upper,gate_forcing_upper,eta_upper,eta_smooth_upper,eta_gate_upper,tube_radius_upper
1291,0.2582,0.0,0.010125296438640137,4.630481021043581e-08,6.225828607023591e-08,5.681156119513393e-10,6.169017045828456e-08,3.7734662991230524e-08
1292,0.2584,0.0,0.012453845923347945,4.598028510554311e-08,5.980455704808273e-08,7.172299344045857e-10,5.908732711367813e-08,3.779692235984974e-08
1293,0.2586,0.0,0.012453949129108067,4.7334807067351575e-08,6.196386435720248e-08,8.416639079671248e-10,6.112220044923534e-08,3.786032112823452e-08
1294,0.2588,0.0,0.013539918508622172,4.775169893711329e-08,6.211557575903613e-08,6.306508231721194e-10,6.148492493586399e-08,3.7923919033116765e-08
1295,0.259,0.0,0.013639989286464056,4.6962255433947194e-08,6.061816364534819e-08,3.9581044362898253e-10,6.02223532017192e-08,3.7987058257763633e-08
1296,0.2592,0.0,0.013640037022191664,4.8474099834582803e-08,6.299527037958248e-08,5.029843866103134e-10,6.249228599297215e-08,3.805125905273431e-08
1297,0.2594,0.0,0.012613213241053746,4.84988655807728e-08,6.015191269283869e-08,3.37320113711301e-10,5.981459257912738e-08,3.811467926576553e-08
1298,0.2596,0.0,0.010130677290555924,4.653557570083532e-08,6.084672749638999e-08,4.350364817255434e-10,6.041169101466443e-08,3.8177877473588366e-08
1299,0.2598,0.0,0.01013057353813652,4.559093557783045e-08,6.015860054733667e-08,6.518462826101639e-10,5.950675426472649e-08,3.8240745983425666e-08
1300,0.26,0.0,0.01013042698229112,4.401657975648172e-08,5.942323989955959e-08,7.895349037110426e-10,5.8633704995848535e-08,3.8302991793550793e-08
1301,0.2602,0.0,0.009082917371015683,4.4937836414006645e-08,5.878050059282545e-08,1.023004184853332e-09,5.7757496407972114e-08,3.83654380500234e-08
1302,0.2604,0.0,0.00788115811141337,4.7498697036790783e-08,6.112579935018794e-08,7.444624129647575e-10,6.038133693722318e-08,3.842904470426286e-08
1303,0.2606,0.0,0.0077264867332643575,5.005294213196239e-08,6.475324115840542e-08,6.796604338557748e-10,6.407358072454963e-08,3.8494480187261595e-08
1304,0.2608,0.0,0.008748386205932239,4.9511798302324285e-08,6.211581352379117e-08,5.510364802588486e-10,6.15647770435323e-08,3.855915659423598e-08
1305,0.261,0.0,0.007600521817243963,4.814360082802707e-08,6.119450782042706e-08,5.95525782716692e-10,6.059898203771036e-08,3.862328752989198e-08
1306,0.2612,0.0,0.007600519804241623,4.793888546716209e-08,6.10641647761529e-08,4.865854800816134e-10,6.057757929607127e-08,3.8687377475542394e-08
1307,0.2614,0.0,0.0076006023650161715,5.015923295219744e-08,6.236062673687724e-08,5.27087757053248e-10,6.183353897982398e-08,3.8752453343498724e-08
1308,0.2616,0.0,0.007600616002269848,5.067876268654982e-08,6.469374864822123e-08,5.410544478119419e-10,6.415269420040927e-08,3.88183308154695e-08
1309,0.2618,0.0,0.007600557763990024,4.872620114775804e-08,6.135780407135639e-08,4.616088548165203e-10,6.089619521653985e-08,3.888289283619477e-08
1310,0.262,0.0,0.00774849681618478,5.015673470956479e-08,6.195873528543765e-08,3.914068760780437e-10,6.156732840935959e-08,3.894804337414027e-08
1311,0.2622,0.0,0.008829497888861237,4.886615447553032e-08,6.075931918367094e-08,4.3352829088705824e-10,6.032579089278387e-08,3.901257298097354e-08
1312,0.2624,0.0,0.008829559332242365,5.001931479415315e-08,6.103451947300806e-08,2.9941817613541657e-10,6.073510129687262e-08,3.9077267899825456e-08
1313,0.2626,0.0,0.007766801416382852,4.965659393005772e-08,6.407447605642886e-08,5.23012810047695e-10,6.355146324638115e-08,3.914296822722955e-08
1314,0.2628,0.0,0.007748490855493646,4.921417411721356e-08,6.378148346610477e-08,6.017280709234942e-10,6.317975539518126e-08,3.920857249546917e-08
1315,0.263,0.0,0.007925073301223842,4.898403674855039e-08,6.327952073803764e-08,1.023127505393515e-09,6.22563932326441e-08,3.927396467731827e-08
1316,0.2632,0.0,0.008879396615682891,4.98797318097283e-08,6.415445617635118e-08,1.2128878757669719e-09,6.294156830058419e-08,3.9339980688817966e-08
1317,0.2634,0.0,0.008879509305813766,5.053235136372826e-08,6.543482418644247e-08,5.668102803888157e-10,6.486801390605365e-08,3.94065177001734e-08
1318,0.2636,0.0,0.008879573437700914,5.2140425019461954e-08,6.833886878059e-08,4.466851303398284e-10,6.789218365025016e-08,3.947431815215809e-08
1319,0.2638,0.0,0.009991095102402632,5.11364121577582e-08,6.867675555649445e-08,6.591458910550808e-10,6.801760966543936e-08,3.954202931097799e-08
1320,0.264,0.0,0.009991197245658888,5.295698391093914e-08,7.005221447877774e-08,9.657144442404441e-10,6.908650003453728e-08,3.961019137587158e-08
1321,0.2642,0.0,0.009960407440270672,5.2200025441878694e-08,6.870714592146368e-08,4.10369412414992e-10,6.829677650904867e-08,3.9678049616671225e-08
1322,0.2644,0.03,0.010152095651912081,4.815463753659768e-08,6.330220236902517e-08,9.649272513616063e-10,6.233727511766356e-08,3.974401255721612e-08
1323,0.2646,0.0,0.01015205777479801,4.7861245868268344e-08,6.292683623483739e-08,7.633065820139232e-10,6.216352965282346e-08,3.980937412013585e-08
1324,0.2648,0.0,0.010357768796324284,4.856534867052725e-08,6.153753730843729e-08,9.189926961634493e-10,6.061854461227383e-08,3.987474531436838e-08
1325,0.265,0.0,0.010357869524342578,5.1073496439413405e-08,6.541259238494931e-08,8.137711783056917e-10,6.459882120664361e-08,3.994182065789796e-08
1326,0.2652,0.0,0.010357697076433622,4.932512158879456e-08,6.527939078048033e-08,6.778175370444192e-10,6.46015732434359e-08,4.0008607097076985e-08
1327,0.2654,0.0,0.011517156369612425,4.826496726168766e-08,6.153901707440749e-08,8.013260948484005e-10,6.073769097955907e-08,4.007416161219818e-08
1328,0.2656,0.0,0.011517274724513527,5.01839296098692e-08,6.208487797130607e-08,9.068732157135425e-10,6.11780047555925e-08,4.01404709588042e-08
1329,0.2658,0.0,0.012390071889793172,4.6583168390686974e-08,5.988871397462674e-08,4.920979971358851e-10,5.939661597749084e-08,4.0205300341289875e-08
1330,0.266,0.0,0.011284901568513962,4.454501344639287e-08,5.7523247434087975e-08,4.5821165230222544e-10,5.7065035781785744e-08,4.0268974582345607e-08
1331,0.2662,0.0,0.01128491109141372,4.402717309486435e-08,5.550601856502053e-08,5.031795081547371e-10,5.5002839056865786e-08,4.033212073687419e-08
1332,0.2664,0.03,0.011284917470610646,4.293353954381462e-08,5.540183356996829e-08,5.100436937446952e-10,5.489178987622359e-08,4.039523869510034e-08
1333,0.2666,0.0,0.00823578678744659,4.2622150902816014e-08,5.652546968164407e-08,6.633426963647714e-10,5.5862126985279294e-08,4.045828883682724e-08
1334,0.2668,0.0,0.008054540804942762,4.6958110309061575e-08,5.929378676894032e-08,8.713684558080745e-10,5.842241831313224e-08,4.0522783644207585e-08
1335,0.267,0.0,0.009256484574611196,4.870867531185825e-08,6.06757303492933e-08,5.370469715937993e-10,6.013868337769949e-08,4.058851514085375e-08
1336,0.2672,0.0,0.009256426397480944,4.772585706477345e-08,6.332540248015587e-08,8.058688270497508e-10,6.251953365310611e-08,4.06549143886867e-08
1337,0.2674,0.0,0.010409066394350512,4.975942356818194e-08,6.269792398916613e-08,4.872111500570635e-10,6.221071283910905e-08,4.072172482434516e-08
1338,0.2676,0.0,0.012552448698794525,4.919822866500086e-08,6.340994477976621e-08,8.364953597103233e-10,6.257344942005588e-08,4.0788723025425795e-08
1339,0.2678,0.0,0.01255249173758727,5.0909497668627075e-08,6.625741642304695e-08,8.260948806082636e-10,6.543132154243867e-08,4.085696843326755e-08
1340,0.268,0.03,0.012552573354206198,5.0891070626961775e-08,6.566911885403223e-08,1.050408398517818e-09,6.46187104555144e-08,4.092536337599148e-08
1341,0.2682,0.0,0.01135905612282049,5.148855432677339e-08,6.826264961397552e-08,2.835356121286314e-10,6.797911400184687e-08,4.099439625207127e-08
1342,0.2684,0.0,0.011359069683943622,5.1996789437430037e-08,6.945531011230616e-08,1.2937095148416647e-09,6.816160059746449e-08,4.106393469897734e-08
1343,0.2686,0.0,0.011359133916513156,5.329477855915235e-08,7.100103498154905e-08,7.507805694363862e-10,7.025025441211265e-08,4.1134276449282413e-08
1344,0.2688,0.0,0.011359218548712814,5.475778689909118e-08,7.077792573553539e-08,7.965067955015372e-10,6.998141894003383e-08,4.120477870421871e-08
1345,0.269,0.0,0.011359185729429802,5.422596624844978e-08,6.975620975195237e-08,9.430362248528006e-10,6.881317352709955e-08,4.1274777964704044e-08
1346,0.2692,0.0,0.010125286157586956,5.321131856441779e-08,6.85457155074374e-08,1.019072424683446e-09,6.752664308275394e-08,4.134464153214826e-08
1347,0.2694,0.0,0.010125294701391561,5.291550655750994e-08,6.984095073821511e-08,7.348182724495591e-10,6.910613246576554e-08,4.141469202296045e-08
1348,0.2696,0.0,0.010125310672640213,5.342215359679834e-08,6.96231849584291e-08,3.772096004577859e-10,6.92459753579713e-08,4.148501861933241e-08
1349,0.2698,0.0,0.012453812735129135,5.4162996507615376e-08,7.085166777505022e-08,7.400104838949032e-10,7.01116572911553e-08,4.155594151294503e-08
1350,0.27,0.0,0.012453873150171537,5.471743705470014e-08,6.971331625060256e-08,7.227223721482817e-10,6.899059387845427e-08,4.1626479824034225e-08
1351,0.2702,0.0,0.013539825104701572,5.6079819824166395e-08,7.395146206796068e-08,8.688657206785077e-10,7.308259634728216e-08,4.16986155570157e-08
1352,0.2704,0.0,0.013640019643280545,5.700887821930592e-08,7.717905807185321e-08,6.323368229717897e-10,7.654672124888141e-08,4.1772129488322855e-08
1353,0.2706,0.0,0.013640062318631668,5.801898823071863e-08,7.830058143039198e-08,1.1716664279252254e-09,7.712891500246674e-08,4.1846265363515146e-08
1354,0.2708,0.0,0.012613343896032986,5.896984113777753e-08,7.790645001413191e-08,8.486720623928461e-10,7.705777795173906e-08,4.1920119821532315e-08
1355,0.271,0.0,0.010130996244000446,5.9389086548270415e-08,7.706808095502762e-08,6.04380242973476e-10,7.646370071205413e-08,4.1994397643512373e-08
1356,0.2712,0.0,0.010130947290725795,5.792729678849056e-08,7.684511868720246e-08,7.443571383060564e-10,7.610076154889639e-08,4.2068305107983384e-08
1357,0.2714,0.0,0.010130915081688641,5.731258826300525e-08,7.758338516308003e-08,6.634913186607329e-10,7.691989384441928e-08,4.214224633320062e-08
1358,0.2716,0.0,0.009083464021403488,5.7476985352635715e-08,7.819953076365003e-08,4.808453324635601e-10,7.771868543118645e-08,4.221644951191808e-08
1359,0.2718,0.0,0.007978450143032566,5.737257297134382e-08,7.7633501137092e-08,6.435614996272985e-10,7.69899396374647e-08,4.229060246816862e-08
1360,0.272,0.0,0.007978453463789835,5.677114975799038e-08,7.683197561488674e-08,8.370473430025043e-10,7.599492827188423e-08,4.236445834996234e-08
1361,0.2722,0.0,0.007978429400549953,5.6740332035754806e-08,7.892743971452091e-08,8.721840604639448e-10,7.805525565405696e-08,4.243891884618761e-08
1362,0.2724,0.0,0.007978494571454173,5.7368123181507233e-08,7.666150980813033e-08,1.0114609913258469e-09,7.565004881680447e-08,4.251280649736955e-08
1363,0.2726,0.0,0.00692987324662113,5.676771610135651e-08,7.508194263269708e-08,7.711824154630293e-10,7.431076021723404e-08,4.2586197190391766e-08
1364,0.2728,0.0,0.00790917378175181,5.944273776671842e-08,7.761838140975787e-08,6.65872418434986e-10,7.695250899132287e-08,4.266113548156332e-08
1365,0.273,0.0,0.007909119901564832,5.823372313981816e-08,7.795080798205922e-08,4.357352752762698e-10,7.751507270678294e-08,4.273598617011699e-08
1366,0.2732,0.0,0.007909300171005036,6.023288009059447e-08,7.816326184179242e-08,3.959288378491773e-10,7.776733300394323e-08,4.2811475271695103e-08
1367,0.2734,0.0,0.007909342321437831,6.065778372029659e-08,8.03926300304324e-08,9.91989957670238e-10,7.940064007276216e-08,4.288772925901592e-08
1368,0.2736,0.0,0.007909294970271522,5.9581422495133994e-08,7.950423043344904e-08,8.170144200295002e-10,7.868721601341953e-08,4.29635524740742e-08
1369,0.2738,0.0,0.007909196657134658,5.8314945633646166e-08,7.877022608712584e-08,8.273810133449552e-10,7.794284507378088e-08,4.303892865794875e-08
1370,0.274,0.0,0.00790918566152832,5.7403238998063545e-08,7.500596177441883e-08,5.954854916635323e-10,7.441047628275529e-08,4.311298299834199e-08
1371,0.2742,0.0,0.007988632022185596,5.826434462636383e-08,7.644236604500362e-08,5.877059115268144e-10,7.58546601334768e-08,4.3187660573959696e-08
1372,0.2744,0.0,0.007998745096840565,5.948644301642561e-08,7.762302815116449e-08,9.73494651351433e-10,7.664953349981305e-08,4.3263208110593335e-08
1373,0.2746,0.0,0.007998689798222672,5.883811584968871e-08,7.775207153019385e-08,8.079852957051574e-10,7.694408623448868e-08,4.333860013295296e-08
1374,0.2748,0.03,0.00844616540695838,6.016404570473227e-08,7.70342218639337e-08,8.573636684123743e-10,7.617685819552131e-08,4.3414592285578784e-08
1375,0.275,0.0,0.007879877734238497,5.888856859966105e-08,7.798056852174831e-08,1.1052186682120316e-09,7.687534985353627e-08,4.349029822834902e-08
1376,0.2752,0.0,0.008152195747484462,5.8702183688563294e-08,7.901432019772081e-08,1.251142569777485e-09,7.776317762794332e-08,4.356632204114683e-08
1377,0.2754,0.0,0.008152303726581059,5.96901378623219e-08,8.057550782249795e-08,1.071366802694304e-09,7.950414101980363e-08,4.3643011661022635e-08
1378,0.2756,0.0,0.008284649411767275,6.04000009250763e-08,8.076581276023871e-08,6.769506367381124e-10,8.008886212350059e-08,4.3720073450445633e-08
1379,0.2758,0.0,0.008284563491060604,6.069267838325718e-08,7.738920087366368e-08,5.888411982058367e-10,7.680035967545783e-08,4.379640340471493e-08
1380,0.276,0.0,0.008450713507919492,6.0769303389463e-08,7.620995534611532e-08,1.019071897488199e-09,7.519088344862711e-08,4.387248668227152e-08
1381,0.2762,0.0,0.008450665043611446,5.93736048177779e-08,7.657362245656054e-08,7.438338490838983e-10,7.582978860747662e-08,4.394819089987926e-08
1382,0.2764,0.0,0.008450788796635031,6.02139447317286e-08,7.8287449999113e-08,9.456176634569344e-10,7.734183233565604e-08,4.4024818823176556e-08
1383,0.2766,0.0,0.008450765831583974,5.987889957083355e-08,7.957855673527374e-08,8.057045838143532e-10,7.877285215145938e-08,4.410163313424624e-08
1384,0.2768,0.0,0.008883991713483102,6.060690269181408e-08,7.680488761984491e-08,1.0666048752266888e-09,7.573828274461821e-08,4.417761120268046e-08
1385,0.277,0.0,0.009810930283657532,5.97330704914432e-08,7.947559971546707e-08,6.952905296440588e-10,7.878030918582299e-08,4.425466585681404e-08
1386,0.2772,0.0,0.009810939789009402,6.010451827632647e-08,7.9611739513924e-08,7.262517636033653e-10,7.888548775032062e-08,4.433191435036616e-08
1387,0.2774,0.0,0.009811023394402802,6.209023655966124e-08,8.044107340278361e-08,1.0556687895944781e-09,7.938540461318911e-08,4.440995638807022e-08
1388,0.2776,0.03,0.009811119636460025,6.251469061433033e-08,7.563288593248802e-08,6.397031410114263e-10,7.499318279147657e-08,4.4486948018818964e-08
1389,0.2778,0.0,0.009432519898348053,5.939447299043428e-08,7.60927911290514e-08,8.252478510205459e-10,7.526754327803084e-08,4.456324697385673e-08
1390,0.278,0.0,0.009432679583211132,6.088968153515604e-08,7.928010928183411e-08,1.0293480313107482e-09,7.825076125052335e-08,4.46407083864806e-08
1391,0.2782,0.0,0.009868072578962526,6.257208963806898e-08,7.970948429472478e-08,1.0712341930434978e-09,7.863825010168128e-08,4.4718986337370186e-08
1392,0.2784,0.0,0.009868117353056368,6.256378454398525e-08,8.078235986262338e-08,7.017537998397041e-10,8.008060606278366e-08,4.4797612756526806e-08
1393,0.2786,0.0,0.009868153672845043,6.366897725709748e-08,8.272129536360483e-08,6.434449679838398e-10,8.207785039562098e-08,4.487703447036862e-08
1394,0.2788,0.0,0.009868024155790276,6.20633826631558e-08,8.141782840477017e-08,1.3109752181412192e-09,8.010685318662894e-08,4.49558001637807e-08
1395,0.279,0.01,0.009868172432139726,6.350400875685037e-08,8.09250724875467e-08,7.468281831798949e-10,8.017824430436679e-08,4.503501460700109e-08
1396,0.2792,0.0,0.009314218423868236,6.11093811504835e-08,8.180711761822173e-08,1.3871761465756127e-09,8.04199414716461e-08,4.5113679281954315e-08
1397,0.2794,0.0,0.009314194831281392,5.991568700743639e-08,7.925242212249299e-08,8.647239002746606e-10,7.838769822221832e-08,4.519136083188848e-08
1398,0.2796,0.0,0.010531290576805657,6.015670324231841e-08,7.90578456396952e-08,8.589565837966462e-10,7.819888905589854e-08,4.526935035007163e-08
1399,0.2798,0.0,0.010579317084094398,6.116746801123365e-08,7.937820237339359e-08,1.0621228106544212e-09,7.831607956273916e-08,4.5347453263492744e-08
1400,0.28,0.0,0.009448589265477925,6.004705079025505e-08,8.060202871573816e-08,7.550135204409975e-10,7.984701519529715e-08,4.542544363922905e-08
1401,0.2802,0.0,0.0094485063304975,5.850761137519774e-08,7.926695062048981e-08,9.280166563532565e-10,7.833893396413654e-08,4.550302572176323e-08
1402,0.2804,0.0,0.009448404437827868,5.6124146546957596e-08,7.905490694706817e-08,9.83700295062305e-10,7.807120665200585e-08,4.5580240250240974e-08
1403,0.2806,0.0,0.00983429316485122,5.845813794802964e-08,7.829551947796991e-08,9.026121716975264e-10,7.739290730627237e-08,4.5657520771569204e-08
1404,0.2808,0.0,0.010490433235775835,6.0162843586031e-08,7.946665564937517e-08,1.229419924981864e-09,7.82372357243933e-08,4.573601263255165e-08
1405,0.281,0.0,0.01049048114586829,6.047401161005005e-08,8.323332848112784e-08,7.671435401994769e-10,8.246618494092835e-08,4.581566834159366e-08
1406,0.2812,0.0,0.010490483036598414,5.982844162937704e-08,8.405679862795987e-08,7.721991357300542e-10,8.328459949222981e-08,4.5895242602856774e-08
1407,0.2814,0.0,0.010490454701307092,5.864387635415347e-08,8.008600250730734e-08,8.865400721061129e-10,7.919946243520122e-08,4.5973749172842315e-08
1408,0.2816,0.0,0.0103694298893955,5.5760651941982724e-08,8.029103598082923e-08,9.108304994763569e-10,7.938020548135287e-08,4.605161351246546e-08
1409,0.2818,0.0,0.01036951997763996,5.652424724978886e-08,8.24256491936124e-08,1.033600477291854e-09,8.139204871632054e-08,4.613023510659776e-08
1410,0.282,0.0,0.01036959324557414,5.7109109678337955e-08,8.359822622688107e-08,7.97823661552106e-10,8.280040256532896e-08,4.620935966206418e-08
1411,0.2822,0.0,0.010369610148108424,5.781753237269902e-08,8.186634597848066e-08,1.1638466214189447e-09,8.070249935706171e-08,4.628822541382264e-08
1412,0.2824,0.0,0.010369528621250904,5.7171273434989846e-08,8.161128419283989e-08,9.867640113347824e-10,8.06245201815051e-08,4.63670272518733e-08
1413,0.2826,0.0,0.009842479389646145,5.846776732289392e-08,8.125262953128498e-08,5.610509313416916e-10,8.069157859994327e-08,4.644621683075686e-08
1414,0.2828,0.0,0.009842501020689674,5.9032115559438695e-08,8.430506887416448e-08,9.57081354737768e-10,8.33479875194267e-08,4.6526395087968156e-08
