step,radius,beta
4608,8.344584474523343e-06,0.3
4609,8.35839235620287e-06,0.3
4610,8.372220046083355e-06,0.3
4611,8.38606623703752e-06,0.3
4612,8.399811892057526e-06,0.3
4613,8.413702317944487e-06,0.3
4614,8.427591094504639e-06,0.3
4615,8.44139622229537e-06,0.3
4616,8.455218963582584e-06,0.3
4617,8.468935923058956e-06,0.3
4618,8.482770510323359e-06,0.3
4619,8.496715079907737e-06,0.3
4620,8.510766540400749e-06,0.3
4621,8.524911697377195e-06,0.3
4622,8.539054949119562e-06,0.3
4623,8.553406136390666e-06,0.3
4624,8.567801637522323e-06,0.3
4625,8.582259365490597e-06,0.3
4626,8.596490125624142e-06,0.3
4627,8.610834061080676e-06,0.3
4628,8.625213586510303e-06,0.3
4629,8.639605971401112e-06,0.3
4630,8.654088828602814e-06,0.3
4631,8.668721225893705e-06,0.3
4632,8.683197091734925e-06,0.3
4633,8.697638175201801e-06,0.3
4634,8.712118570744647e-06,0.3
4635,8.726719683906663e-06,0.3
4636,8.741297841205978e-06,0.3
4637,8.755995472535778e-06,0.3
4638,8.770781577059048e-06,0.3
4639,8.785684209885085e-06,0.3
4640,8.80061924541238e-06,0.3
4641,8.815546417376267e-06,0.3
4642,8.830541914387945e-06,0.3
4643,8.84564296397044e-06,0.3
4644,8.86051724659566e-06,0.3
4645,8.8755632591089e-06,0.3
4646,8.890604399162034e-06,0.3
4647,8.905600511142621e-06,0.3
4648,8.920599357381272e-06,0.3
4649,8.93556506431028e-06,0.3
4650,8.95067478178703e-06,0.3
4651,8.965731591199093e-06,0.3
4652,8.980878313769312e-06,0.3
4653,8.996104620216422e-06,0.3
4654,9.011360485388152e-06,0.3
4655,9.026705525802102e-06,0.3
4656,9.042051089708636e-06,0.3
4657,9.05743999638602e-06,0.3
4658,9.073109414831846e-06,0.3
4659,9.088567199482039e-06,0.3
4660,9.103960690401504e-06,0.3
4661,9.119424938066446e-06,0.3
4662,9.13493859806775e-06,0.3
4663,9.150531357009469e-06,0.3
4664,9.165992598910154e-06,0.3
4665,9.18148267414211e-06,0.3
4666,9.19694730265803e-06,0.3
4667,9.21253136306195e-06,0.3
4668,9.228120982916753e-06,0.3
4669,9.243767877065663e-06,0.3
4670,9.259398892993198e-06,0.3
4671,9.274857871217932e-06,0.3
4672,9.290351307206196e-06,0.3
4673,9.305796559358077e-06,0.3
4674,9.321347967113039e-06,0.3
4675,9.336741998782036e-06,0.3
4676,9.352219768368085e-06,0.3
4677,9.367783360606775e-06,0.3
4678,9.383409036340121e-06,0.3
4679,9.398938271267326e-06,0.3
4680,9.414558274039292e-06,0.3
4681,9.430186608634284e-06,0.3
4682,9.445762416681292e-06,0.3
4683,9.461291737486788e-06,0.3
4684,9.476813596961106e-06,0.3
4685,9.492387784483025e-06,0.3
4686,9.508001478069026e-06,0.3
4687,9.523580429205459e-06,0.3
4688,9.53935899808751e-06,0.3
4689,9.555347812614634e-06,0.3
4690,9.571428848560381e-06,0.3
4691,9.58742468127242e-06,0.3
4692,9.603503091528753e-06,0.3
4693,9.619570012245262e-06,0.3
4694,9.635692742070167e-06,0.3
4695,9.651918232608394e-06,0.3
4696,9.668187214693092e-06,0.3
4697,9.68454478550848e-06,0.3
4698,9.700972648080137e-06,0.3
4699,9.717373209884872e-06,0.3
4700,9.733809318517142e-06,0.3
4701,9.750254234006778e-06,0.3
4702,9.766861545534708e-06,0.3
4703,9.783651054310718e-06,0.3
4704,9.800553638156537e-06,0.3
4705,9.81757572716442e-06,0.3
4706,9.834626564957105e-06,0.3
4707,9.851559816021216e-06,0.3
4708,9.86846926515833e-06,0.3
4709,9.885487316345198e-06,0.3
4710,9.90244743330376e-06,0.3
4711,9.919598732491928e-06,0.3
4712,9.936695148013541e-06,0.3
4713,9.953771132472e-06,0.3
4714,9.971006938872559e-06,0.3
4715,9.988361975364191e-06,0.3
4716,1.0005738192813985e-05,0.3
4717,1.002305579576701e-05,0.3
4718,1.0040524852581064e-05,0.3
4719,1.0057824962707346e-05,0.3
4720,1.0075187750298297e-05,0.3
4721,1.0092583116639165e-05,0.3
4722,1.0110018058106037e-05,0.3
4723,1.0127606940606836e-05,0.3
4724,1.0145368391464878e-05,0.3
4725,1.0162974978667459e-05,0.3
4726,1.018049861091608e-05,0.3
4727,1.01980508242322e-05,0.3
4728,1.0215680376854714e-05,0.3
4729,1.023343766931304e-05,0.3
4730,1.025126545155899e-05,0.3
4731,1.0269011747125468e-05,0.3
4732,1.0286750472212983e-05,0.3
4733,1.0304459768119633e-05,0.3
4734,1.0322220458747775e-05,0.3
4735,1.034000845639505e-05,0.3
4736,1.0357840548205458e-05,0.3
4737,1.0375437981966958e-05,0.3
4738,1.039300602564486e-05,0.3
4739,1.0410559936781854e-05,0.3
4740,1.0428023243089876e-05,0.3
4741,1.0445358147030288e-05,0.3
4742,1.0462763323314829e-05,0.3
4743,1.048022890287704e-05,0.3
4744,1.0497640073690015e-05,0.3
4745,1.0515161806971742e-05,0.3
4746,1.0532703851544248e-05,0.3
4747,1.055037173079752e-05,0.3
4748,1.05677706263768e-05,0.3
4749,1.0585401522582906e-05,0.3
4750,1.0602977690565757e-05,0.3
4751,1.062059646370575e-05,0.3
4752,1.0638174704005918e-05,0.3
4753,1.0655886078517817e-05,0.3
4754,1.0673613431918891e-05,0.3
4755,1.0691436987640092e-05,0.3
4756,1.0709223065827047e-05,0.3
4757,1.0727161954900407e-05,0.3
4758,1.0745183615707896e-05,0.3
4759,1.0763273187271216e-05,0.3
4760,1.0781603166617102e-05,0.3
4761,1.0799975328280956e-05,0.3
4762,1.0818320564436572e-05,0.3
4763,1.083681757905159e-05,0.3
4764,1.0855110596679411e-05,0.3
4765,1.0873665161520572e-05,0.3
4766,1.089231125850302e-05,0.3
4767,1.0910880441858892e-05,0.3
4768,1.0929688449874613e-05,0.3
4769,1.0948312610380952e-05,0.3
4770,1.096712631421476e-05,0.3
4771,1.0985996683059256e-05,0.3
4772,1.1004893513057026e-05,0.3
4773,1.1023773977336725e-05,0.3
4774,1.1042909549472452e-05,0.3
4775,1.106226332813237e-05,0.3
4776,1.1081643038945062e-05,0.3
4777,1.1100893473347478e-05,0.3
4778,1.112014253274375e-05,0.3
4779,1.1139498641546686e-05,0.3
4780,1.1158797897232913e-05,0.3
4781,1.1178062714449062e-05,0.3
4782,1.1197471852281058e-05,0.3
4783,1.1216842439203045e-05,0.3
4784,1.123625411148004e-05,0.3
4785,1.1255847794933589e-05,0.3
4786,1.1275312964057918e-05,0.3
4787,1.1294714216227325e-05,0.3
4788,1.1314030085630173e-05,0.3
4789,1.1333578432477875e-05,0.3
4790,1.1353059275198835e-05,0.3
4791,1.137265662583391e-05,0.3
4792,1.1392319247460231e-05,0.3
4793,1.1412046512360805e-05,0.3
4794,1.1431571500596544e-05,0.3
4795,1.1451188845381941e-05,0.3
4796,1.1470814748636952e-05,0.3
4797,1.1490319697006823e-05,0.3
4798,1.1510045128693065e-05,0.3
4799,1.152956443560985e-05,0.3
4800,1.1549071451531395e-05,0.3
4801,1.1568795465197188e-05,0.3
4802,1.1588502553266876e-05,0.3
4803,1.1608337644154218e-05,0.3
4804,1.1628208208164859e-05,0.3
4805,1.1648042704537846e-05,0.3
4806,1.1668170743607059e-05,0.3
4807,1.1688076492898963e-05,0.3
4808,1.170802742996433e-05,0.3
4809,1.1727934705102658e-05,0.3
4810,1.1748061418450554e-05,0.3
4811,1.1768179611491815e-05,0.3
4812,1.1788316266244143e-05,0.3
4813,1.1808478145571545e-05,0.3
4814,1.1828786851275457e-05,0.3
4815,1.1848820708287054e-05,0.3
4816,1.1868886120675885e-05,0.3
4817,1.188893452971311e-05,0.3
4818,1.1908956633451527e-05,0.3
4819,1.1929136301445478e-05,0.3
4820,1.1949169531786013e-05,0.3
4821,1.1969418972552713e-05,0.3
4822,1.198940847736123e-05,0.3
4823,1.2009600545504613e-05,0.3
4824,1.202977638245173e-05,0.3
4825,1.2049990422782808e-05,0.3
4826,1.2070183975790197e-05,0.3
4827,1.2090363559669514e-05,0.3
4828,1.2110351581793072e-05,0.3
4829,1.213034427008413e-05,0.3
4830,1.2150203343341662e-05,0.3
4831,1.2170220758901919e-05,0.3
4832,1.219013742552212e-05,0.3
4833,1.2210054392013122e-05,0.3
4834,1.2229942744716529e-05,0.3
4835,1.2249791848060252e-05,0.3
4836,1.226976540329669e-05,0.3
4837,1.2289576844709584e-05,0.3
4838,1.230964988501861e-05,0.3
4839,1.2329698246820592e-05,0.3
4840,1.2349730755298339e-05,0.3
4841,1.2369985179345426e-05,0.3
4842,1.239042232639217e-05,0.3
4843,1.2410627162370224e-05,0.3
4844,1.2431174596352247e-05,0.3
4845,1.2451675701995838e-05,0.3
4846,1.2472331515297647e-05,0.3
4847,1.2493023868350063e-05,0.3
4848,1.2513838401934117e-05,0.3
4849,1.2534721975693645e-05,0.3
4850,1.2555581958064594e-05,0.3
4851,1.2576220464885119e-05,0.3
4852,1.2597054293398165e-05,0.3
4853,1.26178376084921e-05,0.3
4854,1.263868853763331e-05,0.3
4855,1.2659773090511847e-05,0.3
4856,1.2680957199410777e-05,0.3
4857,1.27020031775937e-05,0.3
4858,1.2723227470799373e-05,0.3
4859,1.2744500080555013e-05,0.3
4860,1.2765880840340499e-05,0.3
4861,1.278726657070733e-05,0.3
4862,1.2808825211290936e-05,0.3
4863,1.2830268683033939e-05,0.3
4864,1.2851810336064176e-05,0.3
4865,1.2873489701876152e-05,0.3
4866,1.289500946403416e-05,0.3
4867,1.2916549902614045e-05,0.3
4868,1.293820109208834e-05,0.3
4869,1.2959775221461522e-05,0.3
4870,1.2981293276072757e-05,0.3
4871,1.3002868093314387e-05,0.3
4872,1.3024554921893809e-05,0.3
4873,1.3046227569125799e-05,0.3
4874,1.3067924239157411e-05,0.3
4875,1.3089710907285825e-05,0.3
4876,1.3111467884798355e-05,0.3
4877,1.3133332458314623e-05,0.3
4878,1.315530809421393e-05,0.3
4879,1.3177177086938181e-05,0.3
4880,1.319900008493076e-05,0.3
4881,1.3221049296515305e-05,0.3
4882,1.324293523135576e-05,0.3
4883,1.3264867252469023e-05,0.3
4884,1.3286877570524739e-05,0.3
4885,1.3308824007092825e-05,0.3
4886,1.3330761218056248e-05,0.3
4887,1.33528787106489e-05,0.3
4888,1.3374953630675174e-05,0.3
4889,1.339703999969987e-05,0.3
4890,1.3419176373354969e-05,0.3
4891,1.3441271633234166e-05,0.3
4892,1.3463591527011336e-05,0.3
4893,1.3485941632273088e-05,0.3
4894,1.3508310739086602e-05,0.3
4895,1.3530928005470345e-05,0.3
4896,1.3553331194224161e-05,0.3
4897,1.3575961357780142e-05,0.3
4898,1.3598452002197955e-05,0.3
4899,1.3621059085426493e-05,0.3
4900,1.3643860770987758e-05,0.3
4901,1.3666746472945713e-05,0.3
4902,1.3689656386141272e-05,0.3
4903,1.3712768045221054e-05,0.3
4904,1.3735848231668625e-05,0.3
4905,1.3758787860742988e-05,0.3
4906,1.3781835389822695e-05,0.3
4907,1.3804788023134251e-05,0.3
4908,1.3827976350969596e-05,0.3
4909,1.385110644891317e-05,0.3
4910,1.3874210021166024e-05,0.3
4911,1.3897492685746023e-05,0.3
4912,1.3920689840769542e-05,0.3
4913,1.394397236066977e-05,0.3
4914,1.3967316098085539e-05,0.3
4915,1.3990983892862636e-05,0.3
4916,1.4014614553585574e-05,0.3
4917,1.4038320988836573e-05,0.3
4918,1.406199209428085e-05,0.3
4919,1.4085690399325952e-05,0.3
4920,1.410937772752434e-05,0.3
4921,1.4133214360198545e-05,0.3
4922,1.4156842391162798e-05,0.3
4923,1.4180721437433713e-05,0.3
4924,1.420455709838848e-05,0.3
4925,1.4228544925739398e-05,0.3
4926,1.4252663006710306e-05,0.3
4927,1.427676404226148e-05,0.3
4928,1.4300884999645975e-05,0.3
4929,1.4324855823898676e-05,0.3
4930,1.4348956983197243e-05,0.3
4931,1.437321576635572e-05,0.3
4932,1.4397489479317597e-05,0.3
4933,1.4421704561222012e-05,0.3
4934,1.4445939832339856e-05,0.3
4935,1.4470281670958544e-05,0.3
4936,1.4494616009555217e-05,0.3
4937,1.451917703993313e-05,0.3
4938,1.4543609614210153e-05,0.3
4939,1.4568282980754452e-05,0.3
4940,1.4592868884337838e-05,0.3
4941,1.4617489524795426e-05,0.3
4942,1.46423074447036e-05,0.3
4943,1.4667259538569754e-05,0.3
4944,1.4692241662844293e-05,0.3
4945,1.4717203646859933e-05,0.3
4946,1.4742158720602266e-05,0.3
4947,1.4766998781603818e-05,0.3
4948,1.4792029061429907e-05,1.0
4949,1.4817187769635637e-05,0.3
4950,1.4842257809737039e-05,0.3
4951,1.486749169679045e-05,1.0
4952,1.4892792895858424e-05,0.3
4953,1.4917839144277177e-05,1.0
4954,1.4942936945702523e-05,1.0
4955,1.496824071403412e-05,1.0
4956,1.4993439392654609e-05,1.0
4957,1.5018480826403559e-05,1.0
4958,1.5043745903961775e-05,1.0
4959,1.5068990095327716e-05,1.0
4960,1.5094098670979065e-05,1.0
4961,1.5119252220455739e-05,1.0
4962,1.5144430361549794e-05,1.0
4963,1.5169506510438562e-05,1.0
4964,1.5194615115250862e-05,1.0
4965,1.5219672048437582e-05,1.0
4966,1.5244809685351867e-05,1.0
4967,1.527034196842897e-05,1.0
4968,1.529600698777678e-05,1.0
4969,1.5321643974900282e-05,1.0
4970,1.5347486887988122e-05,1.0
4971,1.537340203093663e-05,1.0
4972,1.5399361851865382e-05,1.0
4973,1.5425235363179266e-05,1.0
4974,1.5451323704235917e-05,1.0
4975,1.5477251791649567e-05,1.0
4976,1.5503212307767707e-05,1.0
4977,1.5529154243912476e-05,1.0
4978,1.55550214302599e-05,1.0
4979,1.558119431792564e-05,1.0
4980,1.5607164571190868e-05,1.0
4981,1.5633355701346837e-05,1.0
4982,1.5659369943465558e-05,1.0
4983,1.5685341844831833e-05,1.0
4984,1.5711495414262273e-05,1.0
4985,1.5737426763168375e-05,1.0
4986,1.5763428051725668e-05,1.0
4987,1.5789709503035093e-05,1.0
4988,1.5815894841899415e-05,1.0
4989,1.5841981357112655e-05,1.0
4990,1.5868258316386484e-05,1.0
4991,1.589448372468245e-05,1.0
4992,1.5920763484081424e-05,1.0
4993,1.5946986818863267e-05,1.0
4994,1.5973442305714875e-05,1.0
4995,1.5999991267793706e-05,1.0
4996,1.602653301603586e-05,1.0
4997,1.6053331242712208e-05,1.0
4998,1.6080109106899055e-05,1.0
4999,1.610686393005167e-05,1.0
5000,1.613401417626444e-05,1.0
5001,1.6160962961672642e-05,1.0
5002,1.6187939141206435e-05,1.0
5003,1.621478926980511e-05,1.0
5004,1.6242063944602764e-05,1.0
5005,1.6269282069021785e-05,1.0
5006,1.629648648331832e-05,1.0
5007,1.6323632300858817e-05,1.0
5008,1.6350941977384814e-05,1.0
5009,1.6378130220176857e-05,1.0
5010,1.6405429898532845e-05,1.0
5011,1.6432959812879974e-05,1.0
5012,1.6460622720905377e-05,1.0
5013,1.648825066507149e-05,1.0
5014,1.6515879953686597e-05,1.0
5015,1.6543684595837346e-05,1.0
5016,1.6571409475688255e-05,1.0
5017,1.6599449421461554e-05,1.0
5018,1.6627422682533006e-05,1.0
5019,1.6655365060835903e-05,1.0
5020,1.6683349455286183e-05,1.0
5021,1.671119352532993e-05,1.0
5022,1.6739154360966497e-05,1.0
5023,1.676737894298166e-05,1.0
5024,1.6795587201618934e-05,1.0
5025,1.6823861489596787e-05,1.0
5026,1.6852132887419466e-05,1.0
5027,1.6880442442065103e-05,1.0
5028,1.6908709657644472e-05,1.0
5029,1.6936913268270214e-05,1.0
5030,1.6965044817530795e-05,1.0
5031,1.6993134378772505e-05,1.0
5032,1.7021214233980184e-05,1.0
5033,1.7049335465181444e-05,1.0
5034,1.707752225753571e-05,1.0
5035,1.710560501956144e-05,1.0
5036,1.7133920404650793e-05,1.0
5037,1.7162192091789384e-05,1.0
5038,1.719047472670883e-05,1.0
5039,1.721872222101674e-05,1.0
5040,1.7246915728915162e-05,1.0
5041,1.7275139890004735e-05,1.0
5042,1.7303750716857727e-05,1.0
5043,1.7332414200089794e-05,1.0
5044,1.7361046877443725e-05,1.0
5045,1.7389683330531786e-05,1.0
5046,1.74184073968928e-05,1.0
5047,1.744725279582062e-05,1.0
5048,1.7475993647665682e-05,1.0
5049,1.750471326226584e-05,1.0
5050,1.7533744106137743e-05,1.0
5051,1.7562863721278346e-05,1.0
5052,1.759198398585585e-05,1.0
5053,1.7620927002548617e-05,1.0
5054,1.7649979452441054e-05,1.0
5055,1.7679256467034934e-05,1.0
5056,1.7708517009374e-05,1.0
5057,1.7737715454253387e-05,1.0
5058,1.7766813804420224e-05,1.0
5059,1.779577386248401e-05,1.0
5060,1.7824974048296035e-05,1.0
5061,1.785443067527011e-05,1.0
5062,1.7883981967800552e-05,1.0
5063,1.7913490728099723e-05,1.0
5064,1.794321860003577e-05,1.0
5065,1.797289631546511e-05,1.0
5066,1.8002716260683826e-05,1.0
5067,1.8032530034994545e-05,1.0
5068,1.8062391935720763e-05,1.0
5069,1.8092183670252996e-05,1.0
5070,1.8122340986692746e-05,1.0
5071,1.8152500104271666e-05,1.0
5072,1.81827931091264e-05,1.0
5073,1.8212839256615485e-05,1.0
5074,1.824294272531925e-05,1.0
5075,1.8272981258463905e-05,1.0
5076,1.8303034972747037e-05,1.0
5077,1.8332949298386637e-05,1.0
5078,1.8362917406681433e-05,1.0
5079,1.839286621199071e-05,1.0
5080,1.8422896786291786e-05,1.0
5081,1.8452691165594032e-05,1.0
5082,1.84824811620278e-05,1.0
5083,1.851238835802368e-05,1.0
5084,1.854246739450678e-05,1.0
5085,1.8572457755113326e-05,1.0
5086,1.860245689296096e-05,1.0
5087,1.8632416560550204e-05,1.0
5088,1.866238514268686e-05,1.0
5089,1.8692133301203422e-05,1.0
5090,1.8722065469869284e-05,1.0
5091,1.875194845514832e-05,1.0
5092,1.8782018929733134e-05,1.0
5093,1.8811909222031164e-05,1.0
5094,1.8841735144405276e-05,1.0
5095,1.8871748672654873e-05,1.0
5096,1.890181492323304e-05,1.0
5097,1.893194565566531e-05,1.0
5098,1.8962182493989683e-05,1.0
5099,1.8992306274683705e-05,1.0
5100,1.9022488881767305e-05,1.0
5101,1.905259103375187e-05,1.0
5102,1.9082890103293126e-05,1.0
5103,1.9113241765842983e-05,1.0
5104,1.9143510234182636e-05,1.0
5105,1.917351413743923e-05,1.0
5106,1.9203975102344873e-05,1.0
5107,1.9234199310125166e-05,1.0
5108,1.9264716416381464e-05,1.0
5109,1.9295348147051194e-05,1.0
5110,1.932563814974229e-05,1.0
5111,1.9355871718830532e-05,1.0
5112,1.9386431603523222e-05,1.0
5113,1.9417013761951618e-05,1.0
5114,1.9447592245447683e-05,1.0
5115,1.9478327876331763e-05,1.0
5116,1.950904291900242e-05,1.0
5117,1.953975667178408e-05,1.0
5118,1.9570546350027818e-05,1.0
5119,1.9601614895615837e-05,1.0
5120,1.9632660877235828e-05,1.0
5121,1.966373417357016e-05,1.0
5122,1.9694789518210424e-05,1.0
5123,1.972595842215318e-05,1.0
5124,1.975685332380826e-05,1.0
5125,1.978801573511416e-05,1.0
5126,1.981898448839933e-05,1.0
5127,1.9850036380557266e-05,1.0
5128,1.9881209354440093e-05,1.0
5129,1.9912366029516435e-05,1.0
5130,1.9943565209830438e-05,1.0
5131,1.9974919182249858e-05,1.0
5132,2.000642460262476e-05,1.0
5133,2.0037413518299458e-05,1.0
5134,2.0068396961181087e-05,1.0
5135,2.0099564256691852e-05,1.0
5136,2.0130708676732605e-05,1.0
5137,2.0161833744217768e-05,1.0
5138,2.0192954082133253e-05,1.0
5139,2.0223894810842677e-05,1.0
5140,2.0254860832754667e-05,1.0
5141,2.0285480953537707e-05,1.0
5142,2.0316237558591013e-05,1.0
5143,2.0346924795686737e-05,1.0
5144,2.0377938446768176e-05,1.0
5145,2.0409046743792926e-05,1.0
5146,2.0440506480296414e-05,1.0
5147,2.0471703251962185e-05,1.0
5148,2.0502956666219707e-05,1.0
5149,2.0534186556482268e-05,1.0
5150,2.0565578146714755e-05,1.0
5151,2.059705300239979e-05,1.0
5152,2.0628481287175345e-05,1.0
5153,2.0660261776863904e-05,1.0
5154,2.0691735522772617e-05,1.0
5155,2.0723203377347808e-05,1.0
5156,2.075497217010546e-05,1.0
5157,2.0786783790671913e-05,1.0
5158,2.0818857018391054e-05,1.0
5159,2.085079530249722e-05,1.0
5160,2.0882886558350815e-05,1.0
5161,2.0915084631516095e-05,1.0
5162,2.0947304716424976e-05,1.0
5163,2.097955782667108e-05,1.0
5164,2.10120031266703e-05,1.0
5165,2.1044314074310833e-05,1.0
5166,2.1076390975339363e-05,1.0
5167,2.1108497645548127e-05,1.0
5168,2.1140682800739286e-05,1.0
5169,2.117334343228436e-05,1.0
5170,2.1205959204132475e-05,1.0
5171,2.1238604183505095e-05,1.0
5172,2.1271037974957055e-05,1.0
5173,2.1303729017750968e-05,1.0
5174,2.1336517496743e-05,1.0
5175,2.1369133314787566e-05,1.0
5176,2.140207013483693e-05,1.0
5177,2.1435132673023772e-05,1.0
5178,2.146806407168338e-05,1.0
5179,2.150116353543797e-05,1.0
5180,2.1534173206372802e-05,1.0
5181,2.1567048885642488e-05,1.0
5182,2.160008768452009e-05,1.0
5183,2.1633031864806686e-05,1.0
5184,2.166614098474985e-05,1.0
5185,2.169892380321077e-05,1.0
5186,2.1731910939327858e-05,1.0
5187,2.1764746250838498e-05,1.0
5188,2.179762517157304e-05,1.0
5189,2.1830621414788166e-05,1.0
5190,2.1863564996951274e-05,1.0
5191,2.189643121357326e-05,1.0
5192,2.1929562965260627e-05,1.0
5193,2.1962563288880764e-05,1.0
5194,2.1995713377245323e-05,1.0
5195,2.202873336746172e-05,1.0
5196,2.2062290859629384e-05,1.0
5197,2.2095330475040208e-05,1.0
5198,2.2128746818278157e-05,1.0
5199,2.2162030534525136e-05,1.0
5200,2.2195284539435603e-05,1.0
5201,2.222855220569499e-05,1.0
5202,2.226191700713513e-05,1.0
5203,2.2295320823362193e-05,1.0
5204,2.232870502506576e-05,1.0
5205,2.2361824399288427e-05,1.0
5206,2.2395371726508046e-05,1.0
5207,2.242900344882745e-05,1.0
5208,2.2462789379375728e-05,1.0
5209,2.2496576091802805e-05,1.0
5210,2.2530582397838197e-05,1.0
5211,2.256425094520838e-05,1.0
5212,2.259815702209302e-05,1.0
5213,2.2632076069125936e-05,1.0
5214,2.2666046890004083e-05,1.0
5215,2.2699810111097305e-05,1.0
5216,2.273387978606142e-05,1.0
5217,2.2767911945063956e-05,1.0
5218,2.2801963590165115e-05,1.0
5219,2.2836029229679054e-05,1.0
5220,2.2870665020727888e-05,1.0
5221,2.290516203333485e-05,1.0
5222,2.293940887961921e-05,1.0
5223,2.297360694672392e-05,1.0
5224,2.300779368743535e-05,1.0
5225,2.304204999543772e-05,1.0
5226,2.30763039018044e-05,1.0
5227,2.311055115060349e-05,1.0
5228,2.3145233350330943e-05,1.0
5229,2.3179862080977926e-05,1.0
5230,2.3214281347108197e-05,1.0
5231,2.324888647834025e-05,1.0
5232,2.3284041539570753e-05,1.0
5233,2.331879396267766e-05,1.0
5234,2.3353352563352815e-05,1.0
5235,2.338790449773415e-05,1.0
5236,2.342248525968971e-05,1.0
5237,2.3457334386041838e-05,1.0
5238,2.3492175571879217e-05,1.0
5239,2.352718812734086e-05,1.0
5240,2.356185044642056e-05,1.0
5241,2.3597024766205042e-05,1.0
5242,2.3632238846905453e-05,1.0
5243,2.3667530837977032e-05,1.0
5244,2.3702799351198383e-05,1.0
5245,2.3737950091609302e-05,1.0
5246,2.3773057201454362e-05,1.0
5247,2.380821344159343e-05,1.0
5248,2.384369928148465e-05,1.0
5249,2.387933703406307e-05,1.0
5250,2.391488543928414e-05,1.0
5251,2.3950607895527132e-05,1.0
5252,2.3986488994360747e-05,1.0
5253,2.402230746571948e-05,1.0
5254,2.4058069724319006e-05,1.0
5255,2.4093907004595515e-05,1.0
5256,2.412964081833829e-05,1.0
5257,2.41653215343376e-05,1.0
5258,2.4201002971135813e-05,1.0
5259,2.423701445811674e-05,1.0
5260,2.4273133675831715e-05,1.0
5261,2.430939843687198e-05,1.0
5262,2.4346004747294653e-05,1.0
5263,2.4381930868052453e-05,1.0
5264,2.4418444065853193e-05,1.0
5265,2.4454967584891583e-05,1.0
5266,2.449133094423529e-05,1.0
5267,2.4527735727543166e-05,1.0
5268,2.4564249088817132e-05,1.0
5269,2.460103990436106e-05,1.0
5270,2.4638039402519056e-05,1.0
5271,2.4675259441691468e-05,1.0
5272,2.4712198983408276e-05,1.0
5273,2.4749483799810062e-05,1.0
5274,2.4786403606985245e-05,1.0
5275,2.4824009066310926e-05,1.0
5276,2.4861091011398197e-05,1.0
5277,2.489835959191691e-05,1.0
5278,2.4935517076026084e-05,1.0
5279,2.497288313442441e-05,1.0
5280,2.5010138493373145e-05,1.0
5281,2.5047739229297552e-05,1.0
5282,2.508525302610921e-05,1.0
5283,2.5122706387675236e-05,1.0
5284,2.5160715001714434e-05,1.0
5285,2.5198719927304805e-05,1.0
5286,2.523654405472368e-05,1.0
5287,2.527452693650367e-05,1.0
5288,2.5312855918665263e-05,1.0
5289,2.5351105575920844e-05,1.0
5290,2.5389429075751224e-05,1.0
5291,2.542777939595588e-05,1.0
5292,2.5466379943173867e-05,1.0
5293,2.550474504761821e-05,1.0
5294,2.5543434296393972e-05,1.0
5295,2.5582068181049826e-05,1.0
5296,2.562077048329354e-05,1.0
5297,2.5659399725703037e-05,1.0
5298,2.569766709178689e-05,1.0
5299,2.5736424682959784e-05,1.0
5300,2.577513440513055e-05,1.0
5301,2.581380252676269e-05,1.0
5302,2.5852741445115027e-05,1.0
5303,2.5891875294063615e-05,1.0
5304,2.5930820109228636e-05,1.0
5305,2.5969788908190343e-05,1.0
5306,2.600900587069298e-05,1.0
5307,2.6048163472791536e-05,1.0
5308,2.6087025660387677e-05,1.0
5309,2.6126045503843546e-05,1.0
5310,2.6164764040180508e-05,1.0
5311,2.6203419168815753e-05,1.0
5312,2.624232149746772e-05,1.0
5313,2.628113889843796e-05,1.0
5314,2.6320053748255482e-05,1.0
5315,2.635936763473951e-05,1.0
5316,2.6398539578631677e-05,1.0
5317,2.6437792595781028e-05,1.0
5318,2.6476885495741797e-05,1.0
5319,2.651609798720215e-05,1.0
5320,2.65553201071774e-05,1.0
5321,2.6594844442658654e-05,1.0
5322,2.6634589963414472e-05,1.0
5323,2.6674238415683154e-05,1.0
5324,2.671418528349482e-05,1.0
5325,2.6753917852226304e-05,1.0
5326,2.679366004403047e-05,1.0
5327,2.6833533457983945e-05,1.0
5328,2.6873089402971197e-05,1.0
5329,2.6912958843688553e-05,1.0
5330,2.6952886793362926e-05,1.0
5331,2.6992621587800442e-05,1.0
5332,2.7032633700185237e-05,1.0
5333,2.707262216237137e-05,1.0
5334,2.7112500658024845e-05,1.0
5335,2.7153003524441195e-05,1.0
5336,2.7193044778733556e-05,1.0
5337,2.723330310074756e-05,1.0
5338,2.7273828842340845e-05,1.0
5339,2.7314077716921934e-05,1.0
5340,2.735454255386113e-05,1.0
5341,2.73948711570562e-05,1.0
5342,2.7435522806025086e-05,1.0
5343,2.7476029772903373e-05,1.0
5344,2.7516163765670237e-05,1.0
5345,2.7556239904554015e-05,1.0
5346,2.7596624136098643e-05,1.0
5347,2.763731303400774e-05,1.0
5348,2.767768831260099e-05,1.0
5349,2.7718735125332543e-05,1.0
5350,2.7759398848745365e-05,1.0
5351,2.7799892869883836e-05,1.0
5352,2.7840479365984605e-05,1.0
5353,2.7880984031385213e-05,1.0
5354,2.7921823991006987e-05,1.0
5355,2.796259528432864e-05,1.0
5356,2.800337401834842e-05,1.0
5357,2.8044284416807053e-05,1.0
5358,2.8085126597351644e-05,1.0
