step,time,radius,rate,smooth_rate,perturb_rate,gate_rate,gate_forcing,eta,eta_smooth,eta_gate,attempts
9978,1.9956,0.003398283786621942,4.81616016928614,1.9958736522077032,2.8202865169784364,1.0,0.002595801313013232,0.0001631944733122763,2.8067637931766217e-05,0.00013512683538051008,1
9979,1.9958,0.003402787874915824,4.817325143927947,1.9957553184645582,2.8215698253633894,1.0,0.002596330859638279,0.00014209053701164058,1.1711383317620312e-05,0.00013037915369402026,1
9980,1.996,0.0034073012877226688,4.818828987814039,1.995636953639478,2.8231920340745615,1.0,0.002596861604038059,0.00015683284055858292,2.5421325120996642e-05,0.00013141151543758628,1
9981,1.9962000000000002,0.003411820980103412,4.820265835070444,1.9955185342067234,2.824747300763721,1.0,0.0025973894572222608,0.00015652279592601176,2.5464879171762256e-05,0.00013105791675424952,1
9982,1.9964000000000002,0.003416345277041979,4.821740039213776,1.9954000480575746,2.826339991056202,1.0,0.002597916321433752,0.00014766645818844272,1.5699002178646315e-05,0.00013196745600979642,1
9983,1.9966000000000002,0.0034208770303485025,4.82320610990536,1.9952815196687568,2.827924590136604,1.0,0.002598445477409064,0.00015304623670100466,2.069109020090959e-05,0.00013235514650009508,1
9984,1.9968000000000001,0.0034254152192380615,4.824636754031042,1.9951629380885374,2.829473815842505,1.0,0.0025989741242692104,0.00015339013459368355,2.043701677503035e-05,0.0001329531178186532,1
9985,1.997,0.0034299596757278237,4.825859915911578,1.99504430354187,2.830815612269708,1.0,0.002599498738340352,0.00015355935446115726,2.038154909311339e-05,0.00013317780536804388,1
9986,1.9972,0.0034345111803747025,4.8272862537388725,1.9949256201843721,2.832360633454501,1.0,0.0026000220646146747,0.00015688539408134788,2.24613852319333e-05,0.00013442400884941457,1
9987,1.9974,0.003439069742171683,4.828831624387138,1.9948068883841918,2.834024735902946,1.0,0.0026005430693257082,0.0001597955476346917,2.4634955377601037e-05,0.00013516059225709067,1
9988,1.9976,0.00344363230090944,4.830118978753517,1.9946880871056616,2.8354308915478557,1.0,0.0026010634836221465,0.00014824686443010355,1.522891785110586e-05,0.0001330179465789977,1
9989,1.9978,0.003448202443095857,4.831664039611211,1.9945692442546017,2.8370947952566095,1.0,0.0026015857452844657,0.00015369533316918403,1.9555183297680604e-05,0.00013414014987150343,1
9990,1.998,0.003452779138559511,4.833152789919584,1.9944503492388013,2.838702440580783,1.0,0.0026021075904777056,0.000154132317854212,2.007770632990926e-05,0.00013405461152430273,1
9991,1.9982000000000002,0.0034573619500690394,4.834389709365008,1.9943314005481492,2.840058308716859,1.0,0.0026026289803786533,0.00015320311609638042,2.1033917541245666e-05,0.00013216919855513475,1
9992,1.9984000000000002,0.00346195146559058,4.835794639614692,1.99421240003285,2.841582239481842,1.0,0.0026031540352783465,0.0001545800847141404,2.1902103838616235e-05,0.00013267798087552419,1
9993,1.9986000000000002,0.0034665456092972135,4.8370889414989495,1.9940933337943403,2.842995607604609,1.0,0.0026036771505887854,0.0001459171405690475,1.340194384327718e-05,0.00013251519672577032,1
9994,1.9988000000000001,0.003471147695673733,4.83841387748183,1.9939742266101015,2.8444396507717293,1.0,0.002604199476754346,0.0001536725632984886,2.1279835652496413e-05,0.00013239272764599218,1
9995,1.999,0.0034757554798466143,4.839737698647517,1.9938550598901241,2.845882638657393,1.0,0.002604719987743082,0.00015015729177975142,1.7426045936695862e-05,0.00013273124584305555,1
9996,1.9992,0.0034803703229029782,4.84130206155484,1.9937358443409714,2.847566217113869,1.0,0.00260523769402785,0.00015256419375347566,1.935899851276816e-05,0.0001332051952407075,1
9997,1.9994,0.00348499314212049,4.842751905402275,1.9936165903004228,2.8491353150018517,1.0,0.0026057545372011517,0.00015989882961168285,2.4863840324552773e-05,0.00013503498928713007,1
9998,1.9996,0.0034896196189688005,4.844187218515184,1.9934972623288174,2.8506899560863674,1.0,0.002606273089066969,0.00014564238741073102,1.219682446593187e-05,0.00013344556294479914,1
9999,1.9998,0.00349425344942258,4.845189422801269,1.9933778915367548,2.851811531164514,1.0,0.0026067941528585587,0.00015133023748056058,1.565911285788513e-05,0.00013567112462267546,1
10000,2.0,0.003498893459052506,4.846577078479729,1.9932584631946917,2.853318615185038,1.0,0.0026073167312650252,0.00014974782856270872,1.619927484387215e-05,0.00013354855371883656,1
10001,2.0002,0.003503542255608887,4.847887659586403,1.9931389993697668,2.8547486601166363,1.0,0.0026078385643372864,0.00016141814329574724,2.4670719349037073e-05,0.00013674742394671017,1
10002,2.0004,0.0035081978181292902,4.84920528060025,1.9930194837495787,2.8561857967506716,1.0,0.002608356791696939,0.0001629049097310723,2.7189245682165343e-05,0.00013571566404890696,1
10003,2.0006,0.003512857829608188,4.850458784431904,1.992899900745927,2.857558883585977,1.0,0.002608875291150074,0.0001529863940126979,1.7614713491542833e-05,0.00013537168052115507,1
10004,2.0008,0.003517524715236028,4.851816926505487,1.992780268220771,2.859036658184716,1.0,0.002609392054370493,0.00015478293791703935,1.912686893934126e-05,0.0001356560689776981,1
10005,2.001,0.0035221992887526387,4.85303566820436,1.9926605919309914,2.860375076173368,1.0,0.002609909382211566,0.00016108300244309734,2.4525546673685947e-05,0.00013655745576941138,1
10006,2.0012000000000003,0.003526880338482681,4.854492176116908,1.9925408608326318,2.8619513151842764,1.0,0.002610426523694352,0.00016043401471195227,2.3792184054844636e-05,0.00013664183065710764,1
10007,2.0014000000000003,0.003531566158939092,4.855811534249154,1.992421065435477,2.8633904687136775,1.0,0.002610941644548439,0.00015169708610540187,1.7393921523138828e-05,0.00013430316458226305,1
10008,2.0016000000000003,0.003536258786266914,4.857092659278256,1.9923012206265105,2.8647914385517455,1.0,0.002611458890896601,0.00015322760677882603,2.0526822766169393e-05,0.00013270078401265664,1
10009,2.0018000000000002,0.003540957447639314,4.858458201039078,1.9921813183129478,2.8662768826261305,1.0,0.002611976033628505,0.00015054575040723521,1.7450342927165452e-05,0.00013309540748006977,1
10010,2.0020000000000002,0.00354566328662276,4.859728273660709,1.9920613686067519,2.867666904953957,1.0,0.002612489659034744,0.0001538719878726352,1.956766062363196e-05,0.00013430432724900325,1
10011,2.0022,0.0035503751437798983,4.861310446511907,1.9919413601939435,2.8693690862179637,1.0,0.002613000495202917,0.00015024587519124562,1.7970297835103083e-05,0.00013227557735614253,1
10012,2.0024,0.0035550958725984213,4.862734758906308,1.9918213174102861,2.870913441396022,1.0,0.0026135134580091974,0.00016138736310240717,2.614676853854725e-05,0.0001352405945638599,1
10013,2.0026,0.0035598209749972266,4.86418376101825,1.9917012047295635,2.8724825561886864,1.0,0.0026140259928900096,0.00014989876718079926,1.6952659790212306e-05,0.00013294610739058695,1
10014,2.0028,0.0035645516826782846,4.8655391040003995,1.9915810337381747,2.8739580701622245,1.0,0.0026145413713856863,0.00014485651619234252,1.0500723120055908e-05,0.00013435579307228662,1
10015,2.003,0.0035692902845241236,4.866844262111107,1.9914608202590367,2.8753834417520707,1.0,0.002615054049384567,0.0001513879692977283,1.6651651810182987e-05,0.0001347363174875453,1
10016,2.0032,0.003574034405612374,4.868116701130255,1.9913405453952424,2.8767761556350124,1.0,0.0026155653645991437,0.00014611131861232265,1.2046144201963924e-05,0.00013406517441035874,1
10017,2.0034,0.003578786337815145,4.869267085790144,1.991220227599896,2.8780468580902476,1.0,0.0026160767680997728,0.00015267927115784425,1.6349416671415086e-05,0.00013632985448642915,1
10018,2.0036,0.003583545391255463,4.8705922163360205,1.991099859123305,2.8794923571127153,1.0,0.0026165893583165083,0.00015511610420686133,1.8476117633200592e-05,0.00013663998657366074,1
10019,2.0038,0.003588312963331381,4.87215397696475,1.990979450736718,2.8811745261280315,1.0,0.0026171012603850062,0.00016363355665519302,2.621289180877586e-05,0.00013742066484641715,1
10020,2.004,0.0035930856246388578,4.873763086412396,1.9908589776714978,2.882904108640898,1.0,0.0026176139507617458,0.00015477834061711362,1.8814526089204725e-05,0.0001359638145279089,1
10021,2.0042,0.0035978642548037828,4.875324914409656,1.9907384490623228,2.884586465247333,1.0,0.0026181226899156416,0.0001504473685127974,1.8928526695392997e-05,0.0001315188418174044,1
10022,2.0044,0.003602648910956837,4.876677517086614,1.9906178642912238,2.886059652695391,1.0,0.0026186334568428027,0.00014710312306323827,1.6816169719143297e-05,0.00013028695334409498,1
10023,2.0046,0.0036074402278671418,4.877973428449767,1.9904972276646204,2.887476200685147,1.0,0.002619144241908639,0.0001470868582559601,1.7624121529036484e-05,0.00012946273672692364,1
10024,2.0048,0.003612238966918034,4.879254074643098,1.990376544351189,2.888877530191909,1.0,0.002619651441867964,0.00015088239229078614,2.2415465894891678e-05,0.00012846692639589447,1
10025,2.005,0.0036170422002921227,4.880775452392624,1.9902557900192015,2.890519662273422,1.0,0.0026201588808618752,0.00013912112176757898,1.137131066261384e-05,0.00012774981110496515,1
10026,2.0052000000000003,0.003621852737407714,4.882179134638816,1.9901349896250697,2.892044144913747,1.0,0.002620667193211843,0.00014178275553538186,1.5492745655496268e-05,0.0001262900098798856,1
10027,2.0054000000000003,0.0036266709565076598,4.883419997779315,1.9900141444080066,2.8934058532713083,1.0,0.00262117352761978,0.00014687010109040892,2.0548462705581563e-05,0.00012632163838482735,1
10028,2.0056000000000003,0.003631496614741403,4.88479942876806,1.9898932503130526,2.894906178355008,1.0,0.002621680795293494,0.00015018294696132322,2.1565884114482384e-05,0.00012861706284684083,1
10029,2.0058000000000002,0.0036363281485709107,4.886244342120425,1.9897722980083354,2.8964720440120892,1.0,0.0026221839795816503,0.00014539173854234819,1.8405967961821188e-05,0.000126985770580527,1
10030,2.0060000000000002,0.0036411671110411475,4.887543179353044,1.9896512994572626,2.897891879795782,1.0,0.002622689200911616,0.0001488421333876129,1.9662180709641196e-05,0.0001291799526779717,1
10031,2.0062,0.0036460131231613774,4.889007069179734,1.9895302494982003,2.8994768195815337,1.0,0.0026231941318204497,0.00014974129033753673,1.9931410205200878e-05,0.00012980988013233584,1
10032,2.0064,0.0036508650485476924,4.890475946540315,1.9894091412041566,2.9010668052361583,1.0,0.0026236974432404963,0.00014488959329049604,1.816047859383669e-05,0.00012672911469665936,1
10033,2.0066,0.003655725050646907,4.891852665433506,1.9892879911283243,2.9025646742051814,1.0,0.002624201244300863,0.00015113586475148217,2.3335223486785026e-05,0.00012780064126469715,1
10034,2.0068,0.003660591012497408,4.893051976838985,1.9891667833422528,2.9038851933967313,1.0,0.0026247051262680145,0.0001473914998257063,1.87276266682799e-05,0.0001286638731574264,1
10035,2.007,0.003665465064465207,4.894284438354495,1.9890455335624893,2.9052389046920055,1.0,0.0026252112032521977,0.00015412227023867651,2.4609774192322844e-05,0.00012951249604635368,1
10036,2.0072,0.0036703468783707664,4.895673453059197,1.9889242372019535,2.906749215757243,1.0,0.002625717566570826,0.00015857890199187804,2.7770915304978698e-05,0.00013080798668689935,1
10037,2.0074,0.0036752335085850846,4.896996821240371,1.98880287427774,2.9081939468626317,1.0,0.002626221507906554,0.00014850027647308765,1.8778780516312984e-05,0.00012972149595677466,1
10038,2.0076,0.0036801276290680594,4.898474049481308,1.9886814645268651,2.9097925848544435,1.0,0.002626725664637203,0.00015117616727849928,2.1781722520739456e-05,0.00012939444475775982,1
10039,2.0078,0.0036850279991230265,4.899746502535115,1.9885599992316467,2.9111865032034685,1.0,0.002627229282513116,0.00014834823267170544,1.9610621148647905e-05,0.00012873761152305753,1
10040,2.008,0.003689937201221958,4.9012062752504555,1.9884384964352555,2.9127677787151995,1.0,0.002627727869975926,0.0001576899905481058,2.7750731709130654e-05,0.00012993925883897516,1
10041,2.0082,0.003694851348110113,4.9026545043427365,1.988316926580477,2.914337577662259,1.0,0.0026282279986873562,0.00014758157504951333,1.8476507674332878e-05,0.00012910506737518046,1
10042,2.0084,0.0036997711405996844,4.903657268351407,1.9881952991684286,2.915461969082978,1.0,0.002628726542439933,0.00014258033867236723,1.3549499385883471e-05,0.00012903083928648377,1
10043,2.0086,0.0037046988607639998,4.9050006299876685,1.9880736269625636,2.916927002925105,1.0,0.00262922375526123,0.00014767989516578664,1.760954045488058e-05,0.00013007035471090605,1
10044,2.0088,0.0037096355816743426,4.906197158531359,1.9879519204197496,2.91824523801161,1.0,0.0026297212674298806,0.00015862562272111365,2.654150070924342e-05,0.00013208412201187023,1
10045,2.009,0.0037145768819558406,4.907628857884795,1.9878301436023615,2.9197987141824333,1.0,0.002630221474660827,0.00014653688485961248,1.6272469252582042e-05,0.00013026441560703045,1
10046,2.0092,0.003719525442545477,4.908896427285428,1.9877083193167122,2.9211881078687156,1.0,0.00263072396045301,0.00014841151113388458,1.7150247798462e-05,0.0001312612633354226,1
10047,2.0094000000000003,0.00372448137018378,4.910414258647115,1.9875864450534928,2.9228278134936216,1.0,0.002631224807174576,0.00014983424244415568,1.693838981906546e-05,0.00013289585262509022,1
10048,2.0096000000000003,0.0037294427020552407,4.9118860935321065,1.9874645078470448,2.924421585585062,1.0,0.0026317234861090023,0.0001415637051123439,9.354491976523142e-06,0.00013220921313582075,1
10049,2.0098000000000003,0.0037344129793871576,4.913443481703373,1.9873425337186343,2.926100947884739,1.0,0.002632222703771031,0.0001506224649995337,1.7292924413852953e-05,0.00013332954058568075,1
10050,2.0100000000000002,0.0037393888466973418,4.9147760808455665,1.987220497740498,2.927555583005069,1.0,0.0026327221605527053,0.00014368513104134843,1.1429625409785482e-05,0.00013225550563156295,1
10051,2.0102,0.003744374165905068,4.916050316798918,1.987098429649693,2.9289518870492253,1.0,0.0026332198308990197,0.0001562198213161634,2.2448336836730382e-05,0.00013377148447943303,1
10052,2.0104,0.003749366208277706,4.917392905603373,1.9869763066201727,2.9304165988832,1.0,0.002633716672693629,0.00015479501676827703,1.9767225067322583e-05,0.00013502779170095443,1
10053,2.0106,0.0037543657378267662,4.918582487412634,1.986854136899003,2.9317283504136302,1.0,0.002634215507769756,0.0001577068894052678,2.3070573749177703e-05,0.0001346363156560901,1
10054,2.0108,0.0037593713487188737,4.919970553185348,1.9867319083727626,2.9332386447125858,1.0,0.0026347150779848327,0.00015279113418836698,1.8804858527737964e-05,0.000133986275660629,1
10055,2.011,0.003764384516621821,4.921469790993033,1.986609632419282,2.934860158473751,1.0,0.002635208330933399,0.0001547875539597997,2.0475418241336156e-05,0.00013431213571846355,1
10056,2.0112,0.00376940385316046,4.922847375469399,1.9864872986604611,2.936360076708937,1.0,0.0026357017034834575,0.0001502445638719096,1.5082605898796195e-05,0.0001351619579731134,1
10057,2.0114,0.0037744328487105037,4.924224754939374,1.986364934026858,2.9378598208125157,1.0,0.002636192528981455,0.0001630960708190646,2.548666282208406e-05,0.00013760940799698054,1
10058,2.0116,0.0037794685203420796,4.9255787708623675,1.9862425138715736,2.939336256890794,1.0,0.0026366824718849816,0.00016105981420283698,2.3681626444225983e-05,0.000137378187758611,1
10059,2.0118,0.003784511087154494,4.9270060560368,1.9861200424207104,2.9408860135160895,1.0,0.002637172943706399,0.00015978757614217644,2.188697825552773e-05,0.0001379005978866487,1
10060,2.012,0.003789559778595324,4.9284264547777585,1.9859975126394729,2.9424289420382856,1.0,0.0026376657505998956,0.00015463334155122797,1.7107654597508862e-05,0.0001375256869537191,1
10061,2.0122,0.0037946171368410525,4.9296920086117675,1.985874944604584,2.9438170639071837,1.0,0.0026381584858994047,0.00016271905881517918,2.2062002891457815e-05,0.00014065705592372136,1
10062,2.0124,0.0037996804281429613,4.931138183938616,1.985752315704165,2.9453858681344514,1.0,0.0026386502140656183,0.00015639510620121602,1.6475171084947645e-05,0.00013991993511626837,1
10063,2.0126,0.003804751113726065,4.932387126616732,1.9856296395764326,2.9467574869402986,1.0,0.0026391407927388107,0.00015807418088311512,1.759412711398961e-05,0.0001404800537691255,1
10064,2.0128,0.0038098303994754863,4.933749924337302,1.9855069253843518,2.94824299885295,1.0,0.0026396307588076487,0.00016528970599234824,2.309896970120498e-05,0.00014219073629114325,1
10065,2.013,0.0038149155481273446,4.935285795684184,1.98538414927218,2.9499016463120036,1.0,0.0026401189314757476,0.00015810413012888675,1.700883034295003e-05,0.00014109529978593673,1
10066,2.0132,0.003820007384136588,4.936905014191874,1.9852613188713657,2.951643695220508,1.0,0.0026406082835706904,0.0001546686099811204,1.536289034095506e-05,0.00013930571964016532,1
10067,2.0134000000000003,0.003825103262413194,4.938490461048669,1.9851384146716868,2.953352046276983,1.0,0.0026410982977348456,0.00013808773224367044,2.831566805868871e-06,0.00013525616543780155,1
10068,2.0136000000000003,0.0038302103423842352,4.939927848475093,1.9850154914208804,2.954912356954212,1.0,0.002641587424174748,0.0001578101751157836,2.0429362508760566e-05,0.00013738081260702303,1
10069,2.0138000000000003,0.003835325283763706,4.941445549964968,1.9848925200896987,2.956553029775269,1.0,0.0026420771678581103,0.00016045144765453298,2.375068083381705e-05,0.00013670076682071594,1
10070,2.0140000000000002,0.0038404477561145246,4.942741169928177,1.984769504623925,2.957971665204252,1.0,0.0026425664539500306,0.00016223206350070106,2.6010742559887938e-05,0.00013622132094081313,1
10071,2.0142,0.003845578421371105,4.944320082713527,1.984646444482646,2.959673638130881,1.0,0.002643053780479087,0.0001661756181908521,2.902491471755009e-05,0.000137150703473302,1
10072,2.0144,0.0038507132632345856,4.945608462122687,1.9845233128545103,2.9610851491681762,1.0,0.002643536627195835,0.00015110720778636758,1.6033877182426993e-05,0.00013507333060394059,1
10073,2.0146,0.003855857620509094,4.947025907712198,1.984400148468271,2.962625759143927,1.0,0.0026440197671721735,0.00016218126083252443,2.5592751026593347e-05,0.00013658850980593107,1
10074,2.0148,0.0038610089696882936,4.948652298798082,1.984276929261395,2.964375369436687,1.0,0.0026445062895162786,0.00015976452967268542,2.2786308481050733e-05,0.00013697822119163467,1
10075,2.015,0.0038661671405723153,4.950267258964008,1.9841536575736516,2.9661136012903557,1.0,0.002644991364575411,0.0001564845684552928,2.010530303868467e-05,0.00013637926541660813,1
10076,2.0152,0.0038713324489055806,4.951651220275709,1.9840303359014217,2.967620884274287,1.0,0.0026454725083847283,0.00015562274623857165,1.9570836878628016e-05,0.00013605190935994364,1
10077,2.0154,0.0038765058799981105,4.952921956807824,1.9839069723637404,2.969014984344084,1.0,0.0026459561686017563,0.0001600638722538685,2.300903536274434e-05,0.00013705483689112417,1
10078,2.0156,0.003881685524720215,4.954100066078565,1.983783552469271,2.970316513509294,1.0,0.002646439580111339,0.00015526308869058037,2.0179695721323773e-05,0.0001350833929692566,1
10079,2.0158,0.0038868718310187097,4.955346333629529,1.9836600778958398,2.9716862556336894,1.0,0.002646923414393421,0.0001523863362538163,1.854458039975692e-05,0.00013384175585405938,1
10080,2.016,0.003892066429638194,4.956738017114718,1.9835365595648793,2.9732014574498393,1.0,0.0026474029638253365,0.00015704454610411365,2.139649478724625e-05,0.0001356480513168674,1
10081,2.0162,0.0038972671039905005,4.9584518599663605,1.9834129795365307,2.97503888032983,1.0,0.0026478848692389426,0.0001493055044854945,1.530774241596418e-05,0.00013399776206953032,1
10082,2.0164,0.003902477704101636,4.959818518865168,1.9832893707942973,2.976529147970871,1.0,0.00264836839403086,0.00016210344693018235,2.552385333342638e-05,0.00013657959359675596,1
10083,2.0166,0.0039076946038784765,4.961398511370215,1.983165703023474,2.978232808246741,1.0,0.0026488525858441828,0.0001558745786591744,2.1663910344380965e-05,0.00013421066831479343,1
10084,2.0168,0.003912919441602583,4.9629435044415,1.9830419902262106,2.97990151411529,1.0,0.002649336753292478,0.0001579150773578306,2.4426423428435756e-05,0.00013348865392939484,1
10085,2.017,0.0039181481079552365,4.964567399487464,1.9829181999399939,2.9816491994474705,1.0,0.0026498191263486133,0.00013905060795806344,8.7190940049496e-06,0.00013033151395311384,1
10086,2.0172,0.003923389122281107,4.9661136196324165,1.9827943984554364,2.9833192210769806,1.0,0.0026502990807554354,0.0001630245990982609,2.8837807130926556e-05,0.00013418679196733436,1
10087,2.0174000000000003,0.003928633860527039,4.967609544427094,1.9826705186968454,2.9849390256302484,1.0,0.0026507798515348338,0.0001440108188190196,1.330871288724211e-05,0.0001307021059317775,1
10088,2.0176000000000003,0.003933887722499041,4.969064437326805,1.9825466035470616,2.986517833679744,1.0,0.0026512615169432103,0.0001521024538278344,1.9076458096029512e-05,0.0001330259957318049,1
10089,2.0178000000000003,0.003939146354305315,4.9704849793671695,1.9824226215117626,2.988062357755407,0.3,0.005404976344843495,0.00014083117449672946,9.185931494138551e-06,0.00013164524300259093,1
10090,2.0180000000000002,0.003944413456362417,4.971901200979462,1.9822985992683835,2.989602601611079,0.3,0.005406227347958453,0.00014861113571809818,1.4040378789227067e-05,0.00013457075692887112,1
10091,2.0182,0.00394968973111348,4.973452488510101,1.9821745382393732,2.9912779501707276,0.3,0.005407470336959427,0.00015931678983370295,2.215080324529431e-05,0.00013716598658840864,1
10092,2.0184,0.003954972851750523,4.975385216546056,1.9820504204762328,2.9933347959698233,0.3,0.005408706843098143,0.00015682870210318884,1.9435110615436308e-05,0.00013739359148775253,1
10093,2.0186,0.00396026327003159,4.977182097703851,1.9819262528508634,2.9952558447529873,0.3,0.0054099480043038155,0.00015707465128000507,1.9287554489296357e-05,0.00013778709679070872,1
10094,2.0188,0.0039655610022115385,4.978793778765346,1.981802035948343,2.996991742717003,0.3,0.00541119412065921,0.00015807328472932492,1.978055301431865e-05,0.00013829273171500628,1
10095,2.019,0.003970866101250782,4.980219730231422,1.981677769925708,2.9985419602057144,0.3,0.005412430104321599,0.00016002804259210524,2.1405252389572677e-05,0.00013862279020253256,1
10096,2.0192,0.00397617912238002,4.981901713863641,1.9815534560096542,3.000348257753987,0.3,0.005413678142115813,0.00016367405619468648,2.391944251583012e-05,0.00013975461367885637,1
10097,2.0194,0.003981497669098696,4.983233187086523,1.9814290801611703,3.0018041068253534,0.3,0.005414914185780509,0.0001566907985160794,1.71731516356114e-05,0.000139517646880468,1
10098,2.0196,0.003986825076262349,4.984887925725623,1.9813046642033083,3.003583261422315,0.3,0.005416156701450916,0.00016503523917839544,2.447270639903003e-05,0.0001405625327793654,1
10099,2.0198,0.0039921579173662035,4.986554508460977,1.981180182623986,3.005374325736991,0.3,0.005417405626494086,0.00015613809288263293,1.417972562532503e-05,0.0001419583672573079,1
10100,2.02,0.003997498259081139,4.988071627897648,1.981055653289206,3.007015974508442,0.3,0.00541865328727201,0.00015812067969716626,1.5776011688231677e-05,0.00014234466800893458,1
10101,2.0202,0.004002845694854364,4.989493736785035,1.9809310713702377,3.0085626653147974,0.3,0.0054198924572782985,0.00015840425918525836,1.590037752385945e-05,0.0001425038816613989,1
10102,2.0204,0.004008201211903779,4.990954830234809,1.9808064435107162,3.0101483866240932,0.3,0.0054211301712975436,0.00016341388619317177,1.7506616389352182e-05,0.00014590726980381958,1
10103,2.0206,0.004013564140640342,4.992646233529821,1.9806817640243939,3.0119644694054273,0.3,0.005422373922802425,0.0001640891490426983,2.1224657227690096e-05,0.00014286449181500819,1
10104,2.0208,0.004018935026125337,4.994253327840007,1.9805570379371307,3.0136962898028767,0.3,0.005423609571042844,0.00016777761560903684,2.4399191618418982e-05,0.00014337842399061786,1
10105,2.021,0.0040243113736088435,4.99564063440412,1.980432248945538,3.015208385358582,0.3,0.005424845646827898,0.00015982302500493475,1.6850041261310828e-05,0.00014297298374362391,1
10106,2.0212,0.004029694735422479,4.997344939542732,1.9803074057111298,3.0170375337316018,0.3,0.0054260856076721615,0.0001583017007952854,1.8793871936127536e-05,0.00013950782885915785,1
10107,2.0214000000000003,0.004035084766423975,4.998878396790089,1.980182506557455,3.0186958901326344,0.3,0.005427331509371431,0.00015568305669574946,1.479196000444217e-05,0.00014089109669130728,1
10108,2.0216000000000003,0.004040483441481253,5.000344944154498,1.9800575677205876,3.0202873763339104,0.3,0.005428563610912353,0.00016316561712185405,2.1490165030686788e-05,0.00014167545209116728,1
10109,2.0218000000000003,0.0040458887978739476,5.0018688079655185,1.9799325713183036,3.0219362365472153,0.3,0.005429809199310918,0.0001605328986185819,1.7433150488258713e-05,0.0001430997481303232,1
10110,2.0220000000000002,0.004051300855228474,5.003482488675475,1.979807519253997,3.023674969321478,0.3,0.005431044581850516,0.0001575929362565393,1.6564053508575276e-05,0.00014102888274796402,1
10111,2.0222,0.004056723333955805,5.005181444959032,1.9796824385889433,3.0254990062700884,0.3,0.0054322798912180975,0.00017284652189079929,2.9543241692046254e-05,0.00014330328019875304,1
10112,2.0224,0.004062151717608278,5.00684625286201,1.9795572946213267,3.0272889581406828,0.3,0.0054335154827093585,0.0001655944798962739,1.833648052869736e-05,0.00014725799936757654,1
10113,2.0226,0.004067588407229559,5.008361434640341,1.9794321097692404,3.028929324771101,0.3,0.005434753620260581,0.00017089753796012592,2.5847717268481065e-05,0.00014504982069164486,1
10114,2.0228,0.004073029969104103,5.0096747202458225,1.9793068554453868,3.0303678647004357,0.3,0.0054359940243533,0.00015980007988867462,1.3684118566463147e-05,0.00014611596132221147,1
10115,2.023,0.004078479738415114,5.011046771420258,1.9791815574499458,3.0318652138703124,0.3,0.005437237922494981,0.000165086512068237,1.8516614006803785e-05,0.00014656989806143323,1
10116,2.0232,0.00408393601317421,5.012243258253523,1.9790562017175397,3.0331870564359833,0.3,0.005438475460259129,0.00016253185235371375,1.4428237975138633e-05,0.00014810361437857513,1
10117,2.0234,0.004089401662858222,5.013669680340854,1.978930808976242,3.034738871264612,0.3,0.0054397112735385346,0.00017333139497838863,2.673880556598873e-05,0.0001465925894123999,1
10118,2.0236,0.004094873406005479,5.0150554421736935,1.9788053554519265,3.036250086621767,0.3,0.005440957461308281,0.00016782295327473712,2.5156032208556163e-05,0.00014266692106618096,1
10119,2.0238,0.004100349728603312,5.016617248204433,1.978679829929012,3.037937418175421,0.3,0.005442198746119375,0.00015398446231533827,1.3427585987933413e-05,0.00014055687632740486,1
10120,2.024,0.004105834708353221,5.018228454948508,1.9785542635152575,3.0396741913332503,0.3,0.005443437216390453,0.00016028230362668776,1.863144929300494e-05,0.00014165085433368282,1
10121,2.0242,0.004111327269269838,5.019763801211721,1.9784286469951262,3.0413351541165947,0.3,0.005444671250030795,0.00016145547952912387,1.982085499027318e-05,0.0001416346245388507,1
10122,2.0244,0.004116826902914593,5.0212286248182245,1.9783029769845437,3.0429256477336803,0.3,0.005445904149290334,0.0001603218891006546,1.8621807234404687e-05,0.0001417000818662499,1
10123,2.0246,0.0041223337433301645,5.022682900748494,1.9781772543787757,3.044505646269718,0.3,0.005447143939754139,0.00015984096859333077,1.832250823863451e-05,0.00014151846035469627,1
10124,2.0248,0.00412784949311474,5.024182908568995,1.978051491175018,3.046131417293977,0.3,0.005448374082012289,0.0001676351311232946,2.345796750594158e-05,0.00014417716361735304,1
10125,2.025,0.0041333707586687345,5.02546703534856,1.9779256640801484,3.0475413711684123,0.3,0.005449613896097222,0.00015928839667749993,1.887881645302425e-05,0.00014040958022447567,1
10126,2.0252,0.00413890078184114,5.02700204880062,1.9777997946500745,3.0492022540505452,0.3,0.005450848358792591,0.00016606637071047865,2.4086852876888006e-05,0.00014197951783359065,1
10127,2.0254000000000003,0.0041444380246044915,5.028520620898339,1.977673872093096,3.0508467487052435,0.3,0.005452082612555298,0.00016516297880268867,2.3017399309441378e-05,0.0001421455794932473,1
10128,2.0256000000000003,0.004149982623604128,5.029795873911555,1.9775479000422909,3.0522479737692634,0.3,0.005453318266949988,0.0001658948569078374,2.446599068417202e-05,0.00014142886622366536,1
10129,2.0258000000000003,0.00415553378175472,5.0314593555823945,1.977421868381595,3.0540374871008,0.3,0.0054545579507325895,0.00016097383512739434,2.3065060407492783e-05,0.00013790877471990155,1
10130,2.0260000000000002,0.004161090454934599,5.03326995433929,1.9772957710119365,3.0559741832273537,0.3,0.00545579054085759,0.00015017688542224788,1.5601002727547285e-05,0.0001345758826947006,1
