step,t_left,t_right,flow_tube_radius,prescribed_guard_radius,reference_motion_upper,midpoint_rounding_upper,static_radius,probe_central_margin_lower,probe_sector_margin_lower,status,training_ambiguous_pairs,training_gate_assignment_status,speed_upper,parameter_norm_upper,field_lipschitz_upper,training_gate_correction_upper,G_center_lower,G_center_upper,G_budget_upper,G_lower,G_upper,E_center_lower,E_center_upper,E_budget_upper,E_lower,E_upper,Xi_center_lower,Xi_center_upper,Xi_budget_upper,Xi_lower,Xi_upper,sector_rate_cost_upper,E_sector_lower,E_sector_upper,Xi_sector_lower,Xi_sector_upper
17035,3.4068,3.407,1.237039131397811e-05,1.6975759216779786e-05,9.204536526386738e-06,6.637922517292057e-16,2.157492784102865e-05,2.5461764428336883e-05,2.5460749201043052e-05,ENCLOSED,2426,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3819227512379366,1.9929902028485857,18.117876302045513,0.0001481532824793207,-0.001003393990218489,-0.0010033939902008005,9.598796449280364e-05,-0.0010993819547112928,-0.0009074060257079967,-0.0012521785752556951,-0.0012521785752404842,8.733799342748347e-05,-0.001339516568683179,-0.0011648405818130004,-0.0002487845850398661,-0.000248784585037024,4.186955523306566e-05,-0.00029065414027293183,-0.00020691502980395827,4.545704668929538e-06,-0.0013440622733521086,-0.0011602948771440708,-0.00029519984494186144,-0.0002023693251350287
17036,3.407,3.4072,1.2379538226545062e-05,1.698714367210723e-05,9.19847663761845e-06,6.637962818861327e-16,2.1578014864827314e-05,2.5460160546374396e-05,2.545914530949212e-05,ENCLOSED,2427,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3818455872830978,1.9930023068308635,18.118054163524256,0.0001479813450368427,-0.001002088970818654,-0.0010020889708009654,9.596697810772438e-05,-0.0010980559489263786,-0.0009061219926932408,-0.001250905255932908,-0.001250905255917697,8.731907419618837e-05,-0.0013382243301290966,-0.0011635861817215084,-0.0002488162851169142,-0.0002488162851140722,4.1856901187142374e-05,-0.00029067318630405663,-0.00020695938392692977,4.544850569567629e-06,-0.0013427691806986645,-0.0011590413311519405,-0.0002952180368736243,-0.00020241453335736212
17037,3.4072,3.4074,1.238879126267186e-05,1.6998594752737845e-05,9.192495369074734e-06,6.638003091058885e-16,2.1581286632410402e-05,2.5458458241751662e-05,2.5457442995174777e-05,ENCLOSED,2427,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.38176851096194675,1.9930144021786094,18.118231916279115,0.00014771953407542916,-0.001000782862919897,-0.0010007828629022089,9.593155143039615e-05,-0.0010967144143502934,-0.0009048513114718126,-0.0012496309140124073,-0.0012496309139971968,8.728705162790782e-05,-0.0013369179656403153,-0.0011623438623692888,-0.0002488480510951698,-0.0002488480510923279,4.183941239579782e-05,-0.00029068746349096764,-0.00020700863869653003,4.543997442065329e-06,-0.0013414619630823807,-0.0011577998649272233,-0.000295231460933033,-0.00020246464125446467
17038,3.4074,3.4076,1.239821728631081e-05,1.7010237722643472e-05,9.186561635938906e-06,6.638043333904779e-16,2.1584778922913527e-05,2.5456584167227827e-05,2.545556891078331e-05,ENCLOSED,2424,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3816915228136053,1.99302648893386,18.118409561328605,0.00014764123341756664,-0.0009995004345612576,-0.0009995004345435695,9.592757788029209e-05,-0.0010954280124415498,-0.0009035728566632773,-0.0012483772127503024,-0.0012483772127350919,8.72835762397273e-05,-0.0013356607889900298,-0.0011610936364953644,-0.0002488767781917042,-0.0002488767781888624,4.183271889625956e-05,-0.00029070949708796383,-0.00020704405929260282,4.5431452931331185e-06,-0.001340203934283163,-0.0011565504912022311,-0.000295252642381097,-0.00020250091399946966
17039,3.4076,3.4078,1.2406694085735975e-05,1.7020526114322074e-05,9.18052817481906e-06,6.638083547418313e-16,2.158722226121885e-05,2.5455658913880726e-05,2.545464364851776e-05,ENCLOSED,2420,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3816145996616963,1.9930385658334107,18.118587064436547,0.00014735056824933932,-0.0009982153020256135,-0.0009982153020079258,9.588459162663664e-05,-0.0010940998936522504,-0.0009023307103812891,-0.0012471218146233554,-0.001247121814608145,8.72446843714624e-05,-0.0013343664989948181,-0.0011598771302366822,-0.00024890651260040084,-0.00024890651259755914,4.181231742142945e-05,-0.0002907188300218303,-0.00020709419517612966,4.542293840268197e-06,-0.0013389087928350866,-0.0011553348363964138,-0.0002952611238620986,-0.00020255190133586142
17040,3.4078,3.408,1.2416299034422532e-05,1.7032274683890002e-05,9.174625116332215e-06,6.638123731625277e-16,2.159092415141857e-05,2.545360510829878e-05,2.5452589832889175e-05,ENCLOSED,2422,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.38153778339848354,1.9930506351910249,18.118764488019675,0.00014727301465384109,-0.0009969028427128947,-0.0009969028426952075,9.588142953290523e-05,-0.0010927842722458002,-0.0009010214131623021,-0.0012458408314154285,-0.0012458408314002184,8.724194734659272e-05,-0.0013330827787620214,-0.0011585988840536255,-0.0002489379887051929,-0.0002489379887023513,4.1805984161636745e-05,-0.0002907439728668297,-0.00020713200454071452,4.54144359446205e-06,-0.0013376242223564836,-0.0011540574404591633,-0.0002952854164612918,-0.00020259056094625244
17041,3.408,3.4082,1.2424739389146108e-05,1.7042437454113874e-05,9.168597347970656e-06,6.638163886542003e-16,2.159333673778059e-05,2.5452715493769947e-05,2.5451700209478257e-05,ENCLOSED,2421,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3814610276531232,1.9930626944650898,18.118941763328543,0.00014673530641504944,-0.000995549566906818,-0.0009955495668891308,9.579699357041437e-05,-0.0010913465604772325,-0.0008997525733187163,-0.0012445213182194898,-0.0012445213182042797,8.716543789276844e-05,-0.0013316867561122584,-0.001157355880311511,-0.00024897175131533125,-0.00024897175131248966,4.1771501903504635e-05,-0.0002907432532188359,-0.000207200249408985,4.540593990338427e-06,-0.001336227350102597,-0.0011528152863211725,-0.0002952838472091744,-0.00020265965541864655
17042,3.4082,3.4084,1.2433443332794405e-05,1.705299653122432e-05,9.162678901842958e-06,6.638204012191144e-16,2.159612223530119e-05,2.5451561887470207e-05,2.5450546594032804e-05,ENCLOSED,2419,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.38138436245613655,1.993074745324062,18.119118935281552,0.00014636776965784687,-0.0009942598239257208,-0.0009942598239080335,9.574227943969205e-05,-0.001090002103365413,-0.0008985175444683413,-0.0012432619501037434,-0.0012432619500885333,8.711590601133834e-05,-0.0013303778561150818,-0.0011561460440771948,-0.0002490021261806819,-0.00024900212617784043,4.174728947269399e-05,-0.00029074941565337595,-0.00020725483670514642,4.539745394277104e-06,-0.0013349176015093592,-0.0011516062986829175,-0.0002952891610476531,-0.00020271509131086928
17043,3.4084,3.4086,1.2441875725080127e-05,1.706324176233105e-05,9.156707699376411e-06,6.638244108590832e-16,2.1598583425120368e-05,2.545067942975052e-05,2.544966412743892e-05,ENCLOSED,2421,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3813077749501263,1.9930867870769773,18.11929598505937,0.00014641573646182067,-0.0009929792144834969,-0.00099297921446581,9.575603569017768e-05,-0.0010887352501736747,-0.0008972231787756323,-0.001242010620950233,-0.0012420106209350234,8.712850990543699e-05,-0.0013291391308556703,-0.0011548821110295862,-0.0002490314064693952,-0.0002490314064665538,4.174617904558331e-05,-0.00029077758551497855,-0.00020728522742097046,4.538897649633984e-06,-0.0013336780285053045,-0.001150343213379952,-0.0002953164831646126,-0.00020274632977133645
17044,3.4086,3.4088,1.2450892175837256e-05,1.707434934491125e-05,9.150795840060242e-06,6.638284175766644e-16,2.1601688016561338e-05,2.5449212510840654e-05,2.5448197199070754e-05,ENCLOSED,2422,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.38123128276490237,1.9930988206977884,18.119472938931395,0.0001469391378767192,-0.0009916065828111263,-0.0009916065827934395,9.585150724881824e-05,-0.0010874580900599449,-0.0008957550755446212,-0.0012406735651079818,-0.0012406735650927721,8.721528136896293e-05,-0.001327888846476945,-0.001153458283723809,-0.00024906698229951483,-0.00024906698229667357,4.177311096768872e-05,-0.0002908400932672036,-0.00020729387132898482,4.538050971502294e-06,-0.0013324268974484474,-0.0011489202327523065,-0.00029537814423870594,-0.00020275582035748249
17045,3.4088,3.409,1.2460459142711e-05,1.7086277086505086e-05,9.144866367595609e-06,6.638324213738737e-16,2.160532551097045e-05,2.544719467315911e-05,2.5446179351380356e-05,ENCLOSED,2424,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3811548836935085,1.9931108460822209,18.119649793920374,0.00014677462956780586,-0.0009902498499638945,-0.0009902498499462082,9.583358544186656e-05,-0.0010860834354057614,-0.0008944162645043415,-0.0012393515380213186,-0.001239351538006109,8.719914891617514e-05,-0.001326550686937494,-0.0011521523890899335,-0.00024910168806008243,-0.0002491016880572413,4.176175688630032e-05,-0.0002908634449463828,-0.00020733993117094093,4.537205333129769e-06,-0.001331087892270624,-0.0011476151837568034,-0.0002954006502795126,-0.00020280272583781113
17046,3.409,3.4092,1.2469783060263747e-05,1.7097946717684664e-05,9.13889509102763e-06,6.638364222520459e-16,2.1608678151955222e-05,2.5445419482207238e-05,2.5444404150662642e-05,ENCLOSED,2428,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3810785630330268,1.993122862418738,18.119826528123355,0.0001472194480759215,-0.0009889422767972974,-0.000988942276779611,9.591671887980507e-05,-0.0010848589956771026,-0.0008930255578998058,-0.0012380685590096545,-0.0012380685589944449,8.727472612205001e-05,-0.0013253432851317048,-0.0011507938328723945,-0.00024912628221501623,-0.0002491262822121752,4.178459741547306e-05,-0.00029091087963048934,-0.0002073416847967021,4.5363605552599515e-06,-0.001329879645686965,-0.0011462574723171343,-0.00029544724018574933,-0.00020280532424144212
17047,3.4092,3.4094,1.2479095858455422e-05,1.710966732365457e-05,9.132938572866528e-06,6.638404202139937e-16,2.16120344319858e-05,2.5443655008088902e-05,2.5442639666789543e-05,ENCLOSED,2428,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.38100232592149486,1.993134870002061,18.120003149387923,0.00014722047004932812,-0.0009876509445665837,-0.0009876509445488977,9.592557830167475e-05,-0.0010835765228682586,-0.0008917253662472229,-0.0012368041332394008,-0.0012368041332241916,8.728289626495309e-05,-0.001324087029504354,-0.0011495212369592384,-0.00024915318867547553,-0.0002491531886726345,4.178221927020221e-05,-0.0002909354079456778,-0.00020737096940243226,4.535516700686027e-06,-0.0013286225462050404,-0.001144985720258552,-0.0002954709246463639,-0.0002028354527017462
17048,3.4094,3.4096,1.2488173443118029e-05,1.712107434821103e-05,9.127010915735366e-06,6.638444152614552e-16,2.1615184359517245e-05,2.544212534503594e-05,2.544110999421699e-05,ENCLOSED,2428,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.38092616812093344,1.9931468686284324,18.120179651937462,0.00014747396483537838,-0.0009863445409768457,-0.0009863445409591597,9.597603675506059e-05,-0.0010823205777319065,-0.000890368504204099,-0.0012355288800554485,-0.0012355288800402393,8.732881845452896e-05,-0.0013228576985099777,-0.00114820006158571,-0.0002491843390812617,-0.0002491843390784208,4.179390688702649e-05,-0.0002909782459682883,-0.00020739043219139425,4.534673717945324e-06,-0.0013273923722279233,-0.0011436653878677645,-0.00029551291968623364,-0.0002028557584734489
17049,3.4096,3.4098,1.2501982280510714e-05,1.7138866836764563e-05,9.121364651304596e-06,6.638484073992198e-16,2.1623346932479167e-05,2.5435864026853102e-05,2.5434848661783274e-05,ENCLOSED,2431,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.38085018417326055,1.9931588635230897,18.12035617670635,0.0001478492136432019,-0.0009850706786512068,-0.0009850706786335213,9.60634019934738e-05,-0.001081134080644681,-0.0008890072766400474,-0.0012342830382661308,-0.0012342830382509216,8.740828792592696e-05,-0.001321691326192058,-0.0011468747503249944,-0.0002492123596175823,-0.0002492123596147415,4.182024765157889e-05,-0.00029103260726916127,-0.00020739211196316257,4.533832760276258e-06,-0.0013262251589523345,-0.001142340917564718,-0.00029556644002943757,-0.00020285827920288628
17050,3.4098,3.41,1.2510101445428633e-05,1.7148983681695045e-05,9.115116494515093e-06,6.638523966199947e-16,2.1625217940607588e-05,2.54352919788095e-05,2.5434276605178423e-05,ENCLOSED,2430,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.38077416954719945,1.993170843388056,18.120532418897362,0.00014821311884273046,-0.0009840996166644012,-0.0009840996166467161,9.61281060896767e-05,-0.0010802277227540782,-0.0008879715105570393,-0.0012329978657707123,-0.0012329978657555035,8.746712536780322e-05,-0.0013204649911385158,-0.0011455307403877,-0.0002488982491089694,-0.0002488982491061291,4.183619462567719e-05,-0.00029073444373464664,-0.0002070620544804519,4.532991333023335e-06,-0.0013249979824715393,-0.0011409977490546765,-0.00029526743506767003,-0.00020252906314742854
17051,3.41,3.4102,1.2517921972084706e-05,1.715873491752024e-05,9.10919131589373e-06,6.638563829368215e-16,2.1627113288642303e-05,2.5435018166783697e-05,2.543400278488997e-05,ENCLOSED,2423,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.38069823847649015,1.9931828145454744,18.120708548953257,0.0001477880893241061,-0.000982821232006218,-0.0009828212319885335,9.606082639905957e-05,-0.001078882058405278,-0.0008867604055894738,-0.0012317473021980982,-0.0012317473021828894,8.740617972521129e-05,-0.0013191534819233096,-0.001144341122457678,-0.0002489260701945384,-0.0002489260701916982,4.18073404271734e-05,-0.00029073341062171187,-0.0002071187297645248,4.532150829649267e-06,-0.0013236856327529592,-0.0011398089716280284,-0.00029526556145136116,-0.0002025865789348755
17052,3.4102,3.4104,1.2524854442737046e-05,1.716719911609554e-05,9.103245301519375e-06,6.638603663476904e-16,2.162809974492029e-05,2.5435632008594364e-05,2.5434616619326004e-05,ENCLOSED,2424,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.38062237405050703,1.9931947760683155,18.120884541796237,0.00014783871195338857,-0.00098154249576954,-0.0009815424957518558,9.60701745886426e-05,-0.0010776126703581827,-0.0008854723211632131,-0.0012304979962651738,-0.0012304979962499654,8.741476931376657e-05,-0.0013179127655789406,-0.0011430832269361986,-0.00024895550049829193,-0.00024895550049545175,4.180412345404964e-05,-0.00029075962395234164,-0.0002071513770414021,4.531311043989429e-06,-0.0013224440766229303,-0.0011385519158922089,-0.00029529093499633115,-0.00020262006599741265
17053,3.4104,3.4106,1.2532135463490815e-05,1.717602052855611e-05,9.097347709434456e-06,6.638643468545603e-16,2.1629483173589144e-05,2.543589689820028e-05,2.54348815012087e-05,ENCLOSED,2422,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3805465997729763,1.9932067292686355,18.121060432693753,0.00014735278233670446,-0.0009802644610949086,-0.0009802644610772244,9.599101616801656e-05,-0.0010762554772629253,-0.0008842734449092077,-0.001229249327879115,-0.0012292493278639068,8.7343037375954e-05,-0.0013165923652550694,-0.0011419062904879525,-0.0002489848667868644,-0.00024898486678402433,4.177103190919817e-05,-0.0002907558986960626,-0.00020721383487482613,4.530472262871093e-06,-0.0013211228375179407,-0.0011373758182250812,-0.0002952863709589338,-0.000202683362611955
17054,3.4106,3.4108,1.2540506368125218e-05,1.7186532816402833e-05,9.09146342981953e-06,6.638683244595018e-16,2.1631969798608623e-05,2.5435071501886192e-05,2.543405609608147e-05,ENCLOSED,2424,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.38047092827250106,1.9932186748588494,18.121236240726656,0.00014884401986381057,-0.0009789186045828292,-0.0009789186045651454,9.624648623151325e-05,-0.0010751650908143427,-0.000882672118333632,-0.0012279373935507726,-0.0012279373935355643,8.757501631285355e-05,-0.0013155124098636263,-0.0011403623772227105,-0.0002490187889706008,-0.00024901878896776085,4.185203615834983e-05,-0.0002908708251289507,-0.000207166752809411,4.52963464048434e-06,-0.001320042044504111,-0.001135832742582226,-0.0002954004597694351,-0.00020263711816892663
17055,3.4108,3.411,1.2548615712445077e-05,1.719671669740444e-05,9.085556139873466e-06,6.638722991646704e-16,2.1634171852982426e-05,2.5434507263911293e-05,2.5433491849554946e-05,ENCLOSED,2427,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3803953343038928,1.9932306114573746,18.121411928501203,0.00014858927054205864,-0.0009776419444302196,-0.0009776419444125358,9.620873453669952e-05,-0.0010738506789669193,-0.0008814332098758362,-0.0012266899755569356,-0.0012266899755417277,8.754087295896909e-05,-0.0013142308485159049,-0.0011391491025827584,-0.00024904803112937363,-0.0002490480311265338,4.18333622772231e-05,-0.0002908813934065968,-0.00020721466884931065,4.52879786903114e-06,-0.0013187596463849363,-0.001134620304713727,-0.000295410191275628,-0.0002026858709802795
17056,3.411,3.4112,1.2558062337636217e-05,1.720866315559841e-05,9.079728722537985e-06,6.638762709718676e-16,2.1637791060838087e-05,2.5432605343153784e-05,2.5431589918908493e-05,ENCLOSED,2430,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.38031984858065593,1.9932425407721222,18.121587541986578,0.000148843649980246,-0.0009763406922294614,-0.0009763406922117783,9.626088704994794e-05,-0.0010726015792794094,-0.0008800798051618302,-0.0012254161649819083,-0.0012254161649667005,8.758833919756754e-05,-0.0013130045041794762,-0.0011378278257691327,-0.00024907547275510456,-0.0002490754727522648,4.184581447137132e-05,-0.0002909212872264759,-0.0002072296582808935,4.527962323282646e-06,-0.0013175324665027591,-0.0011332998634458497,-0.0002954492495497586,-0.0002027016959576108
17057,3.4112,3.4114,1.2566977087825345e-05,1.721982415537863e-05,9.07375473080558e-06,6.638802398831964e-16,2.1640731819294813e-05,2.543124156544754e-05,2.543022613184514e-05,ENCLOSED,2432,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.38024443340163594,1.993254460713673,18.121763024872436,0.00014920942384989052,-0.000975078430826819,-0.0009750784308091361,9.632943847201974e-05,-0.001071407869298839,-0.0008787489923371162,-0.0012241801731239354,-0.0012241801731087275,8.765068153232618e-05,-0.0013118308546562617,-0.0011365294915764012,-0.0002491017422997734,-0.00024910174229693377,4.186352559453446e-05,-0.00029096526789430794,-0.0002072382167023993,4.527127543391783e-06,-0.0013163579821996536,-0.0011320023640330093,-0.0002954923954376998,-0.0002027110891590075
17058,3.4114,3.4116,1.257585245955189e-05,1.723074583625493e-05,9.067862009855658e-06,6.638842059010835e-16,2.164371447007144e-05,2.5429919931687745e-05,2.5428904488767576e-05,ENCLOSED,2437,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.3801691017872401,1.993266372008538,18.12193839668845,0.00015017735123481327,-0.0009737880977148259,-0.0009737880976971432,9.649894459212955e-05,-0.0010702870423069557,-0.0008772891531050135,-0.0012229150838471959,-0.0012229150838319884,8.78046498468548e-05,-0.001310719733694051,-0.0011351104339851334,-0.00024912698613502717,-0.00024912698613218753,4.191554252611617e-05,-0.0002910425286611434,-0.00020721144360607134,4.526293688286732e-06,-0.0013152460273823379,-0.0011305841402968464,-0.00029556882234943016,-0.0002026851499177846
17059,3.4116,3.4118,1.258409939357219e-05,1.7240953141529374e-05,9.061973417215872e-06,6.638881690272301e-16,2.1646072811451955e-05,2.542923550269637e-05,2.542822005108683e-05,ENCLOSED,2433,UNRESOLVED_BUT_ALL_SELECTORS_ENCLOSED,0.38009384115794365,1.9932782739966914,18.12211363930761,0.00015000591951046694,-0.0009725143282012276,-0.0009725143281835454,9.647567216695208e-05,-0.00106899000036818,-0.0008760386560165933,-0.0012216703095229895,-0.001221670309507782,8.778365029100747e-05,-0.001309453959813997,-0.0011338866592167744,-0.0002491559813244193,-0.00024915598132157975,4.1901877404129865e-05,-0.0002910578587285492,-0.00020725410391744985,4.525460604768557e-06,-0.0013139794204187658,-0.0011293611986120057,-0.0002955833193333178,-0.00020272864331268126
