cell_id,mu2,sigma,time,frozen_gate_rel_rms_all,block_selector_rel_rms_all,frozen_gate_rel_rms_cluster1,block_selector_rel_rms_cluster1,frozen_gate_rel_rms_cluster2,block_selector_rel_rms_cluster2
mu2_2p200__sigma_0p180,2.2,0.18,2.99,0.0005041282233268677,0.10572587647384835,0.0006170883440853888,0.10929672681366577,0.00012138046506402675,0.09862332877544228
mu2_2p200__sigma_0p180,2.2,0.18,3.0,0.0005261581354736138,0.10572571609768694,0.0006438661915355077,0.10933693994766949,0.00012962255841560914,0.09854696609052781
mu2_2p200__sigma_0p180,2.2,0.18,3.0100000000000002,0.000548697082496187,0.10568827880367801,0.0006712425921087398,0.10932098501868204,0.00013818792462940306,0.09847244741552182
mu2_2p200__sigma_0p180,2.2,0.18,3.02,0.0005717532500444381,0.10565607739577601,0.0006992290263249109,0.10931176778122871,0.0001470593287443347,0.0983997224170808
mu2_2p200__sigma_0p180,2.2,0.18,3.0300000000000002,0.0005953073523287456,0.10563994789435084,0.0007277978637748624,0.1093253584296743,0.00015626277785237025,0.09832872987988396
mu2_2p200__sigma_0p180,2.2,0.18,3.04,0.000619360798852166,0.10564532349927848,0.000756950680976236,0.10936983792517688,0.00016579378703463054,0.09825939902916322
mu2_2p200__sigma_0p180,2.2,0.18,3.0500000000000003,0.0006438860208698027,0.10560515284475544,0.0007866481388773159,0.109346027415128,0.00017568699078454678,0.09819166596191051
mu2_2p200__sigma_0p180,2.2,0.18,3.06,0.0006688804481506206,0.10559620422392242,0.0008168879807310529,0.10936753884472299,0.0001859268454796357,0.0981254977595239
mu2_2p200__sigma_0p180,2.2,0.18,3.0700000000000003,0.0006943371532748223,0.10554596550098523,0.0008476588357193808,0.10932710856782718,0.00019652863266975888,0.09806081287165974
mu2_2p200__sigma_0p180,2.2,0.18,3.08,0.0007202534774410716,0.10553280437718797,0.0008789575090931412,0.10934073677414935,0.00020748428290966284,0.0979975770339701
mu2_2p200__sigma_0p180,2.2,0.18,3.0900000000000003,0.0007466214197624834,0.10549576583294525,0.0009107716403736014,0.10931823323319154,0.0002188055591723239,0.09793574437929857
mu2_2p200__sigma_0p180,2.2,0.18,3.1,0.0007734277486425787,0.10547026663406063,0.0009430851899059887,0.10931204889014982,0.00023048127934341634,0.0978752624521847
mu2_2p200__sigma_0p180,2.2,0.18,3.1100000000000003,0.0008006685201555462,0.10547334736570473,0.0009758871110395538,0.10934744239151231,0.00024255136525256908,0.09781607619780615
mu2_2p200__sigma_0p180,2.2,0.18,3.12,0.0008283556767871684,0.10544097347115636,0.0010091900559511626,0.10932963351495725,0.0002550259678862776,0.09775817019810798
mu2_2p200__sigma_0p180,2.2,0.18,3.1300000000000003,0.0008564950891249253,0.10539387173475392,0.0010430018855568193,0.10928932987806853,0.0002678942294518162,0.09770148802677737
mu2_2p200__sigma_0p180,2.2,0.18,3.14,0.0008850568754665985,0.10536235278271372,0.0010772806641756773,0.1092714304143466,0.0002811799179787271,0.097645986223229
mu2_2p200__sigma_0p180,2.2,0.18,3.1500000000000004,0.0009140356409519724,0.10531572638560331,0.001112026775032529,0.10923052870897505,0.0002948246063653504,0.09759160192750613
mu2_2p200__sigma_0p180,2.2,0.18,3.16,0.000943410902881408,0.10530022501934595,0.0011472065804039484,0.1092350984298186,0.00030887723067429275,0.09753831709934474
mu2_2p200__sigma_0p180,2.2,0.18,3.1700000000000004,0.0009731703262732291,0.10525604415758373,0.0011828060759035998,0.10919659579153676,0.00032331980646830585,0.09748610326909267
mu2_2p200__sigma_0p180,2.2,0.18,3.18,0.0010033219102569644,0.10521265376860581,0.0012188280757230092,0.10915866645250875,0.0003381951477070083,0.09743495293149132
mu2_2p200__sigma_0p180,2.2,0.18,3.19,0.0010339083518277003,0.10519638625604355,0.001255319409665156,0.10916033052871296,0.00035354325211001006,0.09738484013788434
mu2_2p200__sigma_0p180,2.2,0.18,3.2,0.001064934811545905,0.10515377110155077,0.001292291694969786,0.10912241927354457,0.0003693225625409693,0.09733571229944174
mu2_2p200__sigma_0p180,2.2,0.18,3.21,0.0010963428081834905,0.10511122088510662,0.0013296745344325356,0.10908407091644386,0.0003855028467113632,0.09728753578345035
mu2_2p200__sigma_0p180,2.2,0.18,3.22,0.0011281367932739934,0.10508574866543437,0.0013674760724472497,0.1090705080650705,0.0004020626703456545,0.09724027941182183
mu2_2p200__sigma_0p180,2.2,0.18,3.23,0.0011603349431211821,0.1050578496466914,0.0014057079223656307,0.109052855055508,0.0004190691018398713,0.09719391258974337
mu2_2p200__sigma_0p180,2.2,0.18,3.24,0.001192913262336991,0.10501559511167911,0.0014443461274794842,0.10901345628233212,0.00043647534064139527,0.09714840417859366
mu2_2p200__sigma_0p180,2.2,0.18,3.25,0.0012258637042048947,0.10497671654432168,0.0014833825916856758,0.10897859031519473,0.0004542635938820684,0.09710373867364508
mu2_2p200__sigma_0p180,2.2,0.18,3.2600000000000002,0.0012592227083286288,0.10496796049135834,0.0015228540003556484,0.10898789203718895,0.0004724876371619076,0.0970599135564489
mu2_2p200__sigma_0p180,2.2,0.18,3.27,0.001292962288671887,0.10492630346828499,0.0015627220750067156,0.10894801114879203,0.0004911576931470364,0.09701687448962944
mu2_2p200__sigma_0p180,2.2,0.18,3.2800000000000002,0.0013270618687275105,0.10487320985654588,0.0016029671622985713,0.10889075404712095,0.0005102294935031412,0.09697460999693232
mu2_2p200__sigma_0p180,2.2,0.18,3.29,0.0013615169587932428,0.10483658760552964,0.0016435775733603109,0.1088574826178894,0.0005297329094185717,0.09693311100172916
mu2_2p200__sigma_0p180,2.2,0.18,3.3000000000000003,0.0013963035479559898,0.10480263428083036,0.0016845328606200063,0.10882776567826724,0.0005496046248083613,0.09689234068706935
mu2_2p200__sigma_0p180,2.2,0.18,3.31,0.0014314184350751806,0.10476332762233999,0.0017258317460877306,0.10878973906124127,0.0005698255302877705,0.09685225105395545
mu2_2p200__sigma_0p180,2.2,0.18,3.3200000000000003,0.0014668730634777862,0.10471211832365362,0.0017674707592982787,0.10873368272676018,0.0005904934306326983,0.09681286851005359
mu2_2p200__sigma_0p180,2.2,0.18,3.33,0.0015026758807407913,0.10466140702312239,0.001809457076138797,0.10867798093522703,0.0006116224742698779,0.09677418421148193
mu2_2p200__sigma_0p180,2.2,0.18,3.3400000000000003,0.001538819437679804,0.10464237634908352,0.0018517789223497791,0.10866887885955624,0.0006332189608707686,0.09673616858988705
mu2_2p200__sigma_0p180,2.2,0.18,3.35,0.0015752743664285735,0.10460737873918287,0.001894413849110691,0.10863575403862175,0.0006551957065865896,0.09669880376708527
mu2_2p200__sigma_0p180,2.2,0.18,3.3600000000000003,0.0016120406003329209,0.10457397475838262,0.0019373576267067297,0.10860464778343984,0.0006775713523133027,0.09666207430968057
mu2_2p200__sigma_0p180,2.2,0.18,3.37,0.0016490995486438157,0.10454190926362536,0.001980577041225243,0.10857518526369654,0.000700391157986106,0.09662597691355308
mu2_2p200__sigma_0p180,2.2,0.18,3.3800000000000003,0.0016864053190073108,0.10450771260538683,0.002024017110679625,0.10854223547838872,0.0007236294550795828,0.0965904879180604
mu2_2p200__sigma_0p180,2.2,0.18,3.39,0.001723959579233387,0.10445954254536266,0.0020676886972540746,0.1084882483695003,0.0007472364394566835,0.09655559145299597
mu2_2p200__sigma_0p180,2.2,0.18,3.4000000000000004,0.0017617660163410287,0.10441182757250408,0.00211160008572362,0.10843463705901736,0.0007711907280424134,0.09652124451342511
mu2_2p200__sigma_0p180,2.2,0.18,3.41,0.001799823342929916,0.10438230586907266,0.0021557487399901545,0.10840771765028744,0.0007954941595535298,0.09648742890137195
mu2_2p200__sigma_0p180,2.2,0.18,3.4200000000000004,0.001838116922563635,0.10433541423975558,0.0022001044178371573,0.10835475589667849,0.000820200720095754,0.09645413998755305
mu2_2p200__sigma_0p180,2.2,0.18,3.43,0.0018766589155691708,0.10430513987536022,0.0022446911489975934,0.10832615699236009,0.0008452649628600539,0.0964213769563091
mu2_2p200__sigma_0p180,2.2,0.18,3.44,0.0019154469014444056,0.10427540760573525,0.0022894996355132917,0.10829808766976912,0.0008707142200540552,0.09638912973946362
mu2_2p200__sigma_0p180,2.2,0.18,3.45,0.0019544677485315667,0.104241648252395,0.0023345074518723074,0.10826377366992415,0.0008965714349383203,0.09635739528438443
mu2_2p200__sigma_0p180,2.2,0.18,3.46,0.0019937021439513252,0.10421275091559784,0.0023796933668582994,0.10823641950328211,0.0009228147515982016,0.096326133648489
mu2_2p200__sigma_0p180,2.2,0.18,3.47,0.0020331380461370745,0.10416780656498503,0.0024250509609618468,0.1081850135170113,0.0009493972220254366,0.09629534301695267
mu2_2p200__sigma_0p180,2.2,0.18,3.48,0.00207275724045572,0.10412326630600247,0.0024705591516033533,0.1081339649370202,0.0009763047649017196,0.09626500534843233
mu2_2p200__sigma_0p180,2.2,0.18,3.49,0.0021125596255746953,0.104091490077691,0.0025162203286738763,0.10810161665817536,0.0010035233541908547,0.09623510993730684
mu2_2p200__sigma_0p180,2.2,0.18,3.5,0.00215256012889064,0.10404772079089644,0.0025620472448865247,0.10805124709177132,0.001031081236373717,0.0962056477892636
mu2_2p200__sigma_0p180,2.2,0.18,3.5100000000000002,0.002192747758305853,0.10401998140569405,0.002608007841295333,0.10802442543734335,0.0010590571031677504,0.0961766316268675
mu2_2p200__sigma_0p180,2.2,0.18,3.52,0.0022331366662850897,0.10397696855169186,0.0026541290208495624,0.10797471615190722,0.0010874077220368666,0.09614804810949079
mu2_2p200__sigma_0p180,2.2,0.18,3.5300000000000002,0.0022737214637280553,0.10393435295168266,0.0027003890759683324,0.10792536441600455,0.001116195582392688,0.09611990625511316
mu2_2p200__sigma_0p180,2.2,0.18,3.54,0.002314476064273079,0.10390662939910056,0.0027467696711898372,0.10789790157919768,0.0011453469686049833,0.09609216286016374
mu2_2p200__sigma_0p180,2.2,0.18,3.5500000000000003,0.002355404538172749,0.10388389778947464,0.002793273812075412,0.10787764113253447,0.0011748686989374165,0.0960648135753726
mu2_2p200__sigma_0p180,2.2,0.18,3.56,0.00239647736091785,0.10384230566347061,0.0028398590313368326,0.10782917628953062,0.0012047751833419093,0.09603788302908353
mu2_2p200__sigma_0p180,2.2,0.18,3.5700000000000003,0.0024377026387085382,0.10380108702298564,0.0028865356227563955,0.1077810690995483,0.001235063541290995,0.09601132772076133
mu2_2p200__sigma_0p180,2.2,0.18,3.58,0.002479095504940145,0.10376023716999316,0.002933326370089032,0.10773332082741872,0.0012657168646998283,0.09598513223091576
mu2_2p200__sigma_0p180,2.2,0.18,3.5900000000000003,0.002520619700378612,0.10373186974069341,0.0029801903997542785,0.10770390802946865,0.0012967048991619882,0.09595930541762769
mu2_2p200__sigma_0p180,2.2,0.18,3.6,0.0025622817255039946,0.10370470130362287,0.0030271212033680054,0.107676082852381,0.0013280879761309748,0.09593385178868687
mu2_2p200__sigma_0p180,2.2,0.18,3.6100000000000003,0.002604105861039896,0.10366484944956864,0.003074130076412847,0.10762924246025264,0.0013599471487233557,0.09590876546394138
mu2_2p200__sigma_0p180,2.2,0.18,3.62,0.002646070014392056,0.10362535304607051,0.003121206435152181,0.10758274245757717,0.0013922009486960973,0.09588404141846818
mu2_2p200__sigma_0p180,2.2,0.18,3.6300000000000003,0.002688159425312377,0.10358620378281275,0.003168346965821575,0.10753658357660438,0.0014247797302593887,0.0958596539476101
mu2_2p200__sigma_0p180,2.2,0.18,3.64,0.0027303686148701534,0.10354740081993151,0.003215530392920246,0.10749076663425505,0.0014577384416634745,0.09583559953659188
mu2_2p200__sigma_0p180,2.2,0.18,3.6500000000000004,0.002772691226962551,0.10350894075845542,0.003262748318749587,0.10744529041390476,0.0014910736063867185,0.09581187155333745
mu2_2p200__sigma_0p180,2.2,0.18,3.66,0.002815128166023957,0.10348856731085938,0.0033100003385974712,0.10742649942602056,0.0015247878240744364,0.09578847518908948
mu2_2p200__sigma_0p180,2.2,0.18,3.6700000000000004,0.0028576859897051026,0.10345071808439402,0.0033572947805236863,0.1073815971543799,0.0015588784249065558,0.09576539891681171
mu2_2p200__sigma_0p180,2.2,0.18,3.68,0.002900340719535183,0.10342549399238846,0.003404604319537453,0.10735527944104784,0.0015933253899475597,0.09574264080887586
mu2_2p200__sigma_0p180,2.2,0.18,3.6900000000000004,0.0029431011199208827,0.10338827286884071,0.0034519268127318763,0.10731098354949882,0.0016281787666393797,0.0957202045748545
mu2_2p200__sigma_0p180,2.2,0.18,3.7,0.0029859706110087164,0.10336663981571667,0.0034992700060486747,0.10728968017682376,0.0016634215360595349,0.09569807466785941
mu2_2p200__sigma_0p180,2.2,0.18,3.71,0.0030289219495210004,0.10333002438773985,0.0035466049032233118,0.1072459704401881,0.0016990232512907328,0.09567625530735302
mu2_2p200__sigma_0p180,2.2,0.18,3.72,0.0030719637455247765,0.10329373293594543,0.0035939410174717526,0.10720258570306493,0.0017349873679921193,0.09565474291901124
mu2_2p200__sigma_0p180,2.2,0.18,3.73,0.003115105674005764,0.10325775871605618,0.0036412873285481834,0.10715952472151478,0.001771324714864363,0.09563352003716898
mu2_2p200__sigma_0p180,2.2,0.18,3.74,0.0031583074788089226,0.10322208218911327,0.003688604140488329,0.10711676810403635,0.0018079810431077335,0.0956125673331343
mu2_2p200__sigma_0p180,2.2,0.18,3.75,0.003201585050839214,0.10319979695286619,0.0037359118143185568,0.10709377010878275,0.0018449558574195565,0.09559187618784315
mu2_2p200__sigma_0p180,2.2,0.18,3.7600000000000002,0.003244952929508106,0.10316467793986335,0.0037832304711277027,0.10705157340879924,0.0018822432547801547,0.09557145334670027
mu2_2p200__sigma_0p180,2.2,0.18,3.77,0.0032884063440451056,0.10312985822585337,0.003830550662905349,0.10700968625477551,0.001919852442312144,0.0955512969335533
mu2_2p200__sigma_0p180,2.2,0.18,3.7800000000000002,0.0033319132500417865,0.10309533243634593,0.003877840482240642,0.10696810415948972,0.0019577423485052834,0.09553140033713943
mu2_2p200__sigma_0p180,2.2,0.18,3.79,0.003375493534621905,0.10306110199699643,0.003925119427891227,0.10692682922324806,0.001995935842719773,0.09551176409954809
mu2_2p200__sigma_0p180,2.2,0.18,3.8000000000000003,0.003419128115935107,0.10302715597580062,0.003972378885541776,0.1068858544275537,0.002034370428594289,0.0954923697390376
mu2_2p200__sigma_0p180,2.2,0.18,3.81,0.003462817618703191,0.10300477269570951,0.004019596868720202,0.10686194213144559,0.0020731265400307105,0.09547320973807748
mu2_2p200__sigma_0p180,2.2,0.18,3.8200000000000003,0.003506573943714751,0.10297134869529492,0.004066791696996466,0.10682149834230414,0.0021121924436236835,0.09545430162597411
mu2_2p200__sigma_0p180,2.2,0.18,3.83,0.003550421718980879,0.10293821924460543,0.004113988390179857,0.10678136634591531,0.002151593043321472,0.09543564372104059
mu2_2p200__sigma_0p180,2.2,0.18,3.8400000000000003,0.0035943383987984013,0.10290537140189353,0.004161164904759344,0.1067415284146351,0.002191297711703871,0.09541723332316249
mu2_2p200__sigma_0p180,2.2,0.18,3.85,0.0036383328615623286,0.10288904787141145,0.004208326405728175,0.10672612844275042,0.0022313273903275766,0.0953990621940297
mu2_2p200__sigma_0p180,2.2,0.18,3.8600000000000003,0.0036824108095797237,0.10285670178011377,0.004255492305981478,0.10668680636235159,0.002271638683058208,0.09538111177244862
mu2_2p200__sigma_0p180,2.2,0.18,3.87,0.0037265690081013185,0.10282462659164673,0.004302660356774292,0.10664777597644082,0.0023122228374710192,0.09536338214112065
mu2_2p200__sigma_0p180,2.2,0.18,3.8800000000000003,0.003770785537022919,0.10279281397907009,0.0043497893711209115,0.10660902454394462,0.002353118860927879,0.09534587399748479
mu2_2p200__sigma_0p180,2.2,0.18,3.89,0.0038150684871214886,0.10276126297451761,0.004396903452072895,0.10657055551712617,0.002394279253852095,0.09532857782474587
mu2_2p200__sigma_0p180,2.2,0.18,3.9000000000000004,0.0038594353058636942,0.10272998166480994,0.0044440117360714,0.10653237502315675,0.002435750437238106,0.09531150608465955
mu2_2p200__sigma_0p180,2.2,0.18,3.91,0.0039038664848397553,0.10271143580498533,0.004491085890626698,0.10651301080025553,0.0024775375437395284,0.09529466747126553
mu2_2p200__sigma_0p180,2.2,0.18,3.9200000000000004,0.003948363946900211,0.10268064037991703,0.004538131519284461,0.10647532895722824,0.002519628048078324,0.09527804520286175
mu2_2p200__sigma_0p180,2.2,0.18,3.93,0.003992929158696471,0.10265010091513109,0.004585165411309575,0.10643791942499792,0.002561970793473713,0.09526163963957383
mu2_2p200__sigma_0p180,2.2,0.18,3.9400000000000004,0.004037552613104434,0.10261980529164663,0.004632177800243645,0.10640077497788866,0.002604554695615653,0.09524542884223595
mu2_2p200__sigma_0p180,2.2,0.18,3.95,0.004082248426016477,0.10258975382047242,0.0046791695335663295,0.10636389210036594,0.002647437743703316,0.09522942097681485
mu2_2p200__sigma_0p180,2.2,0.18,3.9600000000000004,0.004127016941072805,0.10257369866798045,0.004726150316561832,0.10634772471337459,0.002690587952178942,0.09521360632067004
mu2_2p200__sigma_0p180,2.2,0.18,3.97,0.004171858736308343,0.10254408538779641,0.004773135032469212,0.106311304968724,0.0027339584782814217,0.09519797792724251
mu2_2p200__sigma_0p180,2.2,0.18,3.98,0.004216767978245209,0.10251471199982519,0.0048200905554049754,0.10627513610392204,0.00277762958358466,0.0951825620582163
mu2_2p200__sigma_0p180,2.2,0.18,3.99,0.0042617440802606675,0.10248558282042722,0.004867016783565611,0.10623922606790917,0.0028215969966135517,0.09516735584057809
mu2_2p200__sigma_0p180,2.2,0.18,4.0,0.004306777456619643,0.10245668950806942,0.004913906971819257,0.10620356712152593,0.002865839050787792,0.09515234983218174
mu2_2p200__sigma_0p180,2.2,0.18,4.01,0.0043518901819285,0.10242803368461263,0.004960783107541713,0.10616815857510202,0.002910378767585616,0.09513755060440542
mu2_2p200__sigma_0p180,2.2,0.18,4.0200000000000005,0.0043970666427705024,0.10239961035788905,0.005007623079570777,0.10613299606071118,0.002955217302298121,0.09512295193660078
mu2_2p200__sigma_0p180,2.2,0.18,4.03,0.004442298661017254,0.10237141438745365,0.005054428312660798,0.10609807940657366,0.003000313717476379,0.09510853870931325
mu2_2p200__sigma_0p180,2.2,0.18,4.04,0.004487596289622312,0.10234344203897423,0.005101206647986597,0.10606340909789365,0.003045684468512398,0.095094298597469
mu2_2p200__sigma_0p180,2.2,0.18,4.05,0.0045329513448804,0.10231569391914828,0.0051479590014837946,0.1060289808784288,0.003091291003305884,0.09508024249281417
mu2_2p200__sigma_0p180,2.2,0.18,4.0600000000000005,0.004578374371988005,0.102288176134808,0.005194684106968389,0.10599479563496761,0.0031371799587717195,0.09506638744342985
mu2_2p200__sigma_0p180,2.2,0.18,4.07,0.004623870735723762,0.1022608831119234,0.005241385818395019,0.10596085180465528,0.0031833600703014167,0.09505271964878838
mu2_2p200__sigma_0p180,2.2,0.18,4.08,0.004669449463342116,0.10224644888968146,0.00528807590711068,0.10594594680591343,0.003229831124100684,0.09503924057732603
mu2_2p200__sigma_0p180,2.2,0.18,4.09,0.004715093231864112,0.10221956491690817,0.005334742436478808,0.10591242626110219,0.003276556355793134,0.09502594839475814
mu2_2p200__sigma_0p180,2.2,0.18,4.1000000000000005,0.004760790946710445,0.10219289811344269,0.0053813603260987625,0.10587913743010048,0.003323564217925067,0.0950128403466552
mu2_2p200__sigma_0p180,2.2,0.18,4.11,0.004806543268784251,0.10216643785156518,0.0054279302246996956,0.10584607120279453,0.0033708536091235173,0.09499990272779033
mu2_2p200__sigma_0p180,2.2,0.18,4.12,0.004852354785764325,0.10214018962770277,0.0054744758208876655,0.10581323647904739,0.003418371273019776,0.0949871344241511
mu2_2p200__sigma_0p180,2.2,0.18,4.13,0.0048982150043368165,0.10211414802749043,0.005520978131901697,0.10578062498884658,0.0034661299065537137,0.09497453587179229
mu2_2p200__sigma_0p180,2.2,0.18,4.140000000000001,0.004944118956798244,0.10208830926036348,0.005567432985051414,0.10574823225065823,0.0035141205963180816,0.09496210475728839
mu2_2p200__sigma_0p180,2.2,0.18,4.15,0.004990079916235756,0.10206268297114524,0.0056138401455200675,0.10571605616986553,0.003562395792887119,0.09494987492290027
mu2_2p200__sigma_0p180,2.2,0.18,4.16,0.00503610495379749,0.1020372638740305,0.005660205908202651,0.10568409845796296,0.003610963531902215,0.09493782675685322
mu2_2p200__sigma_0p180,2.2,0.18,4.17,0.005082194599139132,0.1020249537716439,0.005706539742341361,0.10567156967797377,0.0036597968241553706,0.09492594885486452
mu2_2p200__sigma_0p180,2.2,0.18,4.180000000000001,0.00512834527934648,0.10199990384628685,0.005752835007224461,0.10563999878666117,0.003708899197078725,0.09491423092868033
mu2_2p200__sigma_0p180,2.2,0.18,4.19,0.005174539331833404,0.10197505740057211,0.005799086912642922,0.10560865030022401,0.003758213597832867,0.09490267545525931
mu2_2p200__sigma_0p180,2.2,0.18,4.2,0.0052207822396364715,0.10195040540185338,0.005845306155990594,0.10557751330281877,0.003807730280750236,0.09489127729203134
mu2_2p200__sigma_0p180,2.2,0.18,4.21,0.005267080800202207,0.10192595210336625,0.005891487001393785,0.10554659247391357,0.0038574912032317576,0.09488003984748174
mu2_2p200__sigma_0p180,2.2,0.18,4.220000000000001,0.00531342058805203,0.1019016842118069,0.0059376255647378175,0.10551587445759074,0.003907450264121329,0.09486895003096098
mu2_2p200__sigma_0p180,2.2,0.18,4.23,0.005359802439551188,0.10187760604467822,0.005983708908967835,0.10548535589972327,0.003957646118531741,0.09485802786055957
mu2_2p200__sigma_0p180,2.2,0.18,4.24,0.005406224428124417,0.10185371260237384,0.0060297417980576746,0.10545503638437619,0.004008056934619787,0.09484725902717443
mu2_2p200__sigma_0p180,2.2,0.18,4.25,0.005452699843716574,0.10182999837763343,0.006075743688215889,0.10542491179390796,0.00405867885675248,0.09483663526102004
mu2_2p200__sigma_0p180,2.2,0.18,4.26,0.005499226075040737,0.10180646589466133,0.006121700529569539,0.10539498436810331,0.004109539832307583,0.0948261596178396
mu2_2p200__sigma_0p180,2.2,0.18,4.2700000000000005,0.005545789329474254,0.10178311350293577,0.0061676016333164435,0.10536525216335055,0.004160615648044762,0.09481583116374136
mu2_2p200__sigma_0p180,2.2,0.18,4.28,0.005592399444540542,0.10175994005596073,0.006213457291128232,0.1053357112178431,0.00421191449076813,0.09480565454055372
mu2_2p200__sigma_0p180,2.2,0.18,4.29,0.005639044411032782,0.10173693823337837,0.00625927915139744,0.10530636414211714,0.00426335866570372,0.09479560228476212
mu2_2p200__sigma_0p180,2.2,0.18,4.3,0.005685735349053749,0.10172734748453785,0.006305075062781872,0.10529692451841437,0.004314968714553997,0.09478568816234723
mu2_2p200__sigma_0p180,2.2,0.18,4.3100000000000005,0.005732462427847172,0.10170465492302388,0.006350817634851356,0.10526789479417446,0.004366781219012309,0.09477592724234238
mu2_2p200__sigma_0p180,2.2,0.18,4.32,0.005779222089245632,0.10168213490749123,0.0063965024227919465,0.10523904315218545,0.004418794008815554,0.09476632573522534
mu2_2p200__sigma_0p180,2.2,0.18,4.33,0.005826027732634196,0.10165978452485057,0.006442139878242101,0.10521036900127265,0.004471028161583928,0.09475687596099323
mu2_2p200__sigma_0p180,2.2,0.18,4.34,0.00587287840258681,0.10163760591690878,0.006487737084927815,0.10518188005040052,0.00452346046050941,0.09474756881685625
mu2_2p200__sigma_0p180,2.2,0.18,4.3500000000000005,0.005919748071003949,0.10161558842995597,0.0065332717705711895,0.10515356482243413,0.004576053106768711,0.09473839524099305
mu2_2p200__sigma_0p180,2.2,0.18,4.36,0.0059666416011209394,0.10159373018585488,0.006578748239402183,0.10512542504415603,0.004628812237495523,0.09472934601588849
mu2_2p200__sigma_0p180,2.2,0.18,4.37,0.006013560534451311,0.10157203203844681,0.006624167073443779,0.10509745724032621,0.004681741531402074,0.0947204309853035
mu2_2p200__sigma_0p180,2.2,0.18,4.38,0.006060493871307141,0.10155048712227563,0.006669526558277939,0.10506966042413943,0.0047348048960847875,0.09471163130707394
mu2_2p200__sigma_0p180,2.2,0.18,4.390000000000001,0.0061074486780274264,0.10154131671378078,0.0067148193616701326,0.10506023986862566,0.0047880468026027054,0.09470295957620747
mu2_2p200__sigma_0p180,2.2,0.18,4.4,0.006154417426573785,0.1015200564427644,0.006760055846152748,0.10503273901643483,0.004841412702575627,0.0946944203240352
mu2_2p200__sigma_0p180,2.2,0.18,4.41,0.006201393849814065,0.10149895089565557,0.006805227904761963,0.1050054074980847,0.004894900722305694,0.0946860043061072
mu2_2p200__sigma_0p180,2.2,0.18,4.42,0.0062483900445101884,0.10147800037930527,0.006850343975718459,0.10497824505494224,0.004948532698769977,0.0946777130642271
mu2_2p200__sigma_0p180,2.2,0.18,4.430000000000001,0.006295435568986954,0.10145720989054761,0.006895427187045964,0.10495125197745828,0.005002355402417316,0.09466956127515798
mu2_2p200__sigma_0p180,2.2,0.18,4.44,0.006342507889824398,0.10143657362673579,0.006940457761024112,0.10492442650538795,0.005056337946311444,0.09466153481712611
mu2_2p200__sigma_0p180,2.2,0.18,4.45,0.006389614173674027,0.10141609515410706,0.006985422219666578,0.10489776090179356,0.0051105394051362855,0.09465366020940653
mu2_2p200__sigma_0p180,2.2,0.18,4.46,0.006436748601873888,0.10139577522655457,0.0070303271346371255,0.10487126466517745,0.00516492159858009,0.09464592047128595
mu2_2p200__sigma_0p180,2.2,0.18,4.470000000000001,0.006483881880681314,0.10137559834391144,0.007075159458092287,0.10484492743059773,0.005219412987626981,0.0946382896527404
mu2_2p200__sigma_0p180,2.2,0.18,4.48,0.006531034029360602,0.10136835943845773,0.0071199294093180765,0.10483781260829934,0.005274058593822956,0.09463079019239655
mu2_2p200__sigma_0p180,2.2,0.18,4.49,0.0065781986741562945,0.10134844204391832,0.0071646422967956225,0.10481173702280001,0.00532882246804235,0.09462341356518536
mu2_2p200__sigma_0p180,2.2,0.18,4.5,0.006625395132521201,0.1013286840321626,0.007209291763236208,0.10478581923504439,0.005383787903948179,0.09461619816720356
mu2_2p200__sigma_0p180,2.2,0.18,4.51,0.006672610005023001,0.10130906760387058,0.007253872411469043,0.10476005506558816,0.005438920528102705,0.09460909826754343
mu2_2p200__sigma_0p180,2.2,0.18,4.5200000000000005,0.006719841393937084,0.10128959790713932,0.007298386315602429,0.10473444762972149,0.005494208050551058,0.09460212315919797
mu2_2p200__sigma_0p180,2.2,0.18,4.53,0.006767086901535446,0.10127027224508055,0.007342829678464011,0.10470899024302265,0.005549650960173861,0.09459527830283752
mu2_2p200__sigma_0p180,2.2,0.18,4.54,0.006814338758697631,0.10125107989084726,0.0073871977516877406,0.10468367783980076,0.005605233431487088,0.09458854138286885
mu2_2p200__sigma_0p180,2.2,0.18,4.55,0.006861591555577062,0.10124270427768642,0.007431501701290498,0.10467444626017036,0.005660909394225954,0.09458190423329924
mu2_2p200__sigma_0p180,2.2,0.18,4.5600000000000005,0.0069088615725534635,0.10122375490737254,0.007475745754230032,0.10464939347243893,0.0057167247069196585,0.09457537528080778
mu2_2p200__sigma_0p180,2.2,0.18,4.57,0.006956139407443183,0.10120494747147814,0.0075199316803652005,0.10462449884913014,0.005772642600328996,0.09456895390159815
mu2_2p200__sigma_0p180,2.2,0.18,4.58,0.0070034234849456044,0.1011862758232104,0.00756405592386593,0.1045997557273263,0.005828666218849307,0.09456263491934856
mu2_2p200__sigma_0p180,2.2,0.18,4.59,0.007050707582276972,0.10115718675177614,0.007608112251990528,0.10455942168132346,0.00588478916747486,0.09455642140573585
mu2_2p200__sigma_0p180,2.2,0.18,4.6000000000000005,0.00709799477702296,0.10113881797646603,0.007652100623700254,0.10453501578274355,0.005941021986818081,0.09455033082414493
mu2_2p200__sigma_0p180,2.2,0.18,4.61,0.007145285874472339,0.10113106777966586,0.007696016426329345,0.10452639315992308,0.005997378190036292,0.09454435418257931
